r,g_r
4.255988428085772490e+00,3.008641228217735497e-01
4.276400842608965469e+00,3.362529005145490912e-01
4.296813257132158448e+00,3.763495279259133630e-01
4.317225671655351427e+00,4.250383030645603077e-01
4.337638086178545294e+00,4.779692118868504314e-01
4.358050500701738272e+00,5.403058502795310414e-01
4.378462915224931251e+00,6.026567456155147440e-01
4.398875329748124230e+00,6.755488794279738141e-01
4.419287744271317209e+00,7.512539099355682870e-01
4.439700158794510187e+00,8.308064234041718787e-01
4.460112573317704054e+00,9.172573848783890371e-01
4.480524987840897033e+00,1.002285816700052790e+00
4.500937402364090012e+00,1.087781955610531481e+00
4.521349816887282991e+00,1.171130216890049480e+00
4.541762231410476858e+00,1.252539015931949828e+00
4.562174645933669836e+00,1.333313208216039270e+00
4.582587060456862815e+00,1.405024885201890283e+00
4.602999474980055794e+00,1.472406506339709598e+00
4.623411889503248773e+00,1.534424428524536976e+00
4.643824304026441752e+00,1.582813496544515752e+00
4.664236718549635619e+00,1.627877936238176115e+00
4.684649133072828597e+00,1.660006999713310227e+00
4.705061547596021576e+00,1.687318035183161591e+00
4.725473962119214555e+00,1.701993144005357506e+00
4.745886376642408422e+00,1.712940801032814209e+00
4.766298791165601401e+00,1.709625140435524937e+00
4.786711205688794379e+00,1.702543993213366136e+00
4.807123620211987358e+00,1.683448671400911811e+00
4.827536034735180337e+00,1.661448289964540859e+00
4.847948449258373316e+00,1.632017969388663836e+00
4.868360863781566295e+00,1.598940306203225026e+00
4.888773278304760161e+00,1.561643452902478302e+00
4.909185692827953140e+00,1.521663244667841086e+00
4.929598107351146119e+00,1.480615522685993168e+00
4.950010521874339098e+00,1.441534405083506165e+00
4.970422936397532965e+00,1.412139468956950861e+00
4.990835350920725944e+00,1.405054884249759661e+00
5.011247765443918922e+00,1.444771206011779885e+00
5.031660179967111901e+00,1.500932171903009538e+00
5.052072594490304880e+00,1.556554532058967766e+00
5.072485009013497859e+00,1.601560526619772995e+00
5.092897423536691726e+00,1.642862974805945342e+00
5.113309838059884704e+00,1.675686929840399797e+00
5.133722252583077683e+00,1.705068127422989077e+00
5.154134667106270662e+00,1.733862415141045110e+00
5.174547081629464529e+00,1.752455768997968510e+00
5.194959496152657508e+00,1.770301856955563080e+00
5.215371910675850486e+00,1.782060950086547413e+00
5.235784325199043465e+00,1.789851749489975052e+00
5.256196739722236444e+00,1.797569379603921380e+00
5.276609154245429423e+00,1.794023184892109768e+00
5.297021568768623290e+00,1.794139849380882890e+00
5.317433983291816268e+00,1.788144850386257145e+00
5.337846397815009247e+00,1.776631036810760733e+00
5.358258812338202226e+00,1.761849221637308505e+00
5.378671226861396093e+00,1.744938314243284827e+00
5.399083641384589072e+00,1.725253157919649283e+00
5.419496055907782051e+00,1.702527387452646090e+00
5.439908470430975029e+00,1.676562082589791336e+00
5.460320884954168008e+00,1.647251923683635599e+00
5.480733299477360987e+00,1.614638077042354958e+00
5.501145714000554854e+00,1.581224615701659175e+00
5.521558128523747833e+00,1.547691435681979533e+00
5.541970543046940811e+00,1.507418076279418040e+00
5.562382957570133790e+00,1.464065679042027890e+00
5.582795372093327657e+00,1.424391839775114299e+00
5.603207786616520636e+00,1.378981601893910502e+00
5.623620201139713615e+00,1.335792532639252572e+00
5.644032615662906593e+00,1.287437201749025206e+00
5.664445030186099572e+00,1.241079945607980628e+00
5.684857444709292551e+00,1.194160259592077056e+00
5.705269859232485530e+00,1.148650663687934115e+00
5.725682273755679397e+00,1.099185656339578099e+00
5.746094688278872376e+00,1.051198147150170348e+00
5.766507102802065354e+00,1.004950800827024260e+00
5.786919517325258333e+00,9.593013388788753648e-01
5.807331931848452200e+00,9.134994730981687017e-01
5.827744346371645179e+00,8.665121584311122893e-01
5.848156760894838158e+00,8.230625720646099763e-01
5.868569175418031136e+00,7.813345404182597820e-01
5.888981589941224115e+00,7.399197929535695772e-01
5.909394004464417094e+00,6.988629341392474936e-01
5.929806418987610961e+00,6.596182040312768002e-01
5.950218833510803940e+00,6.229056502647438709e-01
5.970631248033996918e+00,5.869142417234075593e-01
5.991043662557189897e+00,5.539208900903839217e-01
6.011456077080383764e+00,5.201236717989592417e-01
6.031868491603576743e+00,4.913637792893449374e-01
6.052280906126769722e+00,4.616868791911857839e-01
6.072693320649962700e+00,4.343569185019640067e-01
6.093105735173155679e+00,4.088029661778065926e-01
6.113518149696348658e+00,3.843936968223561901e-01
6.133930564219542525e+00,3.605997432115386481e-01
6.154342978742735504e+00,3.392386503461873315e-01
6.174755393265928483e+00,3.189151484863813057e-01
6.195167807789121461e+00,2.997592684636175564e-01
6.215580222312315328e+00,2.808449484757929437e-01
6.235992636835508307e+00,2.639435995544913149e-01
6.256405051358701286e+00,2.483030634297561379e-01
6.276817465881894265e+00,2.346994128525816126e-01
6.297229880405087243e+00,2.222695717762290524e-01
6.317642294928280222e+00,2.106914837259818984e-01
6.338054709451474089e+00,2.008807047262041179e-01
6.358467123974667068e+00,1.924768686487590974e-01
6.378879538497860047e+00,1.849501651132499924e-01
6.399291953021053025e+00,1.787587707106604029e-01
6.419704367544246892e+00,1.747475730014194650e-01
6.440116782067439871e+00,1.722365814875904122e-01
6.460529196590632850e+00,1.723296132803190661e-01
6.480941611113825829e+00,1.725381945332952749e-01
6.501354025637018808e+00,1.755527493353777335e-01
6.521766440160211786e+00,1.805505480738368029e-01
6.542178854683404765e+00,1.877704556181947482e-01
6.562591269206598632e+00,1.974268208734967500e-01
6.583003683729791611e+00,2.094912939541974384e-01
6.603416098252984590e+00,2.241506141528573082e-01
6.623828512776177568e+00,2.426589755303055762e-01
6.644240927299371435e+00,2.633436460822866088e-01
6.664653341822564414e+00,2.884121158560903342e-01
6.685065756345757393e+00,3.168768599358837146e-01
6.705478170868950372e+00,3.493071645249417045e-01
6.725890585392143350e+00,3.868781055606394514e-01
6.746302999915336329e+00,4.277560935126644703e-01
6.766715414438530196e+00,4.756672378074342511e-01
6.787127828961723175e+00,5.232803917809070171e-01
6.807540243484916154e+00,5.802704278864112553e-01
6.827952658008109132e+00,6.381255827230238875e-01
6.848365072531302999e+00,7.013861093882761688e-01
6.868777487054495978e+00,7.688898746357001324e-01
6.889189901577688957e+00,8.389905405166760977e-01
6.909602316100881936e+00,9.129403623735141693e-01
6.930014730624074915e+00,9.878520703577061690e-01
6.950427145147267893e+00,1.062118554253227209e+00
6.970839559670461760e+00,1.141523566297682368e+00
6.991251974193654739e+00,1.220228169821503839e+00
7.011664388716847718e+00,1.296308050620045949e+00
7.032076803240040697e+00,1.371835667009920767e+00
7.052489217763234564e+00,1.442752650831233607e+00
7.072901632286427542e+00,1.513818248577233128e+00
7.093314046809620521e+00,1.575249766347132319e+00
7.113726461332813500e+00,1.637690755183747848e+00
7.134138875856006479e+00,1.692972742196971137e+00
7.154551290379199457e+00,1.742758269460297216e+00
7.174963704902393324e+00,1.789520901739437342e+00
7.195376119425586303e+00,1.823796848262576376e+00
7.215788533948779282e+00,1.855415233988982893e+00
7.236200948471972261e+00,1.879335760526880339e+00
7.256613362995166128e+00,1.897132795390514826e+00
7.277025777518359106e+00,1.908401859617709251e+00
7.297438192041552085e+00,1.912133839348483910e+00
7.317850606564745064e+00,1.910808013747681500e+00
7.338263021087938043e+00,1.900924327607745212e+00
7.358675435611131022e+00,1.886255963571792371e+00
7.379087850134324889e+00,1.868193988257461857e+00
7.399500264657517867e+00,1.839158941910418177e+00
7.419912679180710846e+00,1.809980452585894017e+00
7.440325093703903825e+00,1.778061384003991829e+00
7.460737508227096804e+00,1.739163702908924858e+00
7.481149922750290671e+00,1.703128015341104584e+00
7.501562337273483649e+00,1.659410777373087287e+00
7.521974751796676628e+00,1.617354351259485901e+00
7.542387166319869607e+00,1.575756574215725569e+00
7.562799580843062586e+00,1.535152032733243965e+00
7.583211995366255564e+00,1.493900217615116377e+00
7.603624409889449431e+00,1.453733435701972887e+00
7.624036824412642410e+00,1.414831690853364909e+00
7.644449238935835389e+00,1.379747511582036124e+00
7.664861653459028368e+00,1.345764896779825248e+00
7.685274067982222235e+00,1.311196083730540973e+00
7.705686482505415213e+00,1.280441189969392157e+00
7.726098897028608192e+00,1.251163690292116160e+00
7.746511311551801171e+00,1.225257034397931433e+00
7.766923726074994150e+00,1.201082566795586892e+00
7.787336140598187129e+00,1.178611714279142797e+00
7.807748555121380996e+00,1.157524871924983323e+00
7.828160969644573974e+00,1.139251849570565023e+00
7.848573384167766953e+00,1.124300519432319234e+00
7.868985798690959932e+00,1.110994675511800756e+00
7.889398213214153799e+00,1.100662976758487455e+00
7.909810627737346778e+00,1.086662471918123929e+00
7.930223042260539756e+00,1.078973538209061722e+00
7.950635456783732735e+00,1.071237786383021806e+00
7.971047871306925714e+00,1.064408174493117087e+00
7.991460285830118693e+00,1.058338304246894124e+00
8.011872700353311672e+00,1.050706467617116280e+00
8.032285114876504650e+00,1.047222991226867350e+00
8.052697529399697629e+00,1.040000908603322616e+00
8.073109943922892384e+00,1.036169617160021206e+00
8.093522358446085363e+00,1.029845724660925610e+00
8.113934772969278342e+00,1.022047928614179479e+00
8.134347187492471321e+00,1.017661228371762983e+00
8.154759602015664299e+00,1.008951347991110081e+00
8.175172016538857278e+00,1.001755498683051693e+00
8.195584431062050257e+00,9.923381023291023562e-01
8.215996845585243236e+00,9.821131488484441396e-01
8.236409260108436214e+00,9.709619374840048334e-01
8.256821674631630970e+00,9.585730437385178160e-01
8.277234089154823948e+00,9.460980545990280710e-01
8.297646503678016927e+00,9.305587573949182234e-01
8.318058918201209906e+00,9.162985396744429689e-01
8.338471332724402885e+00,8.999577515958430141e-01
8.358883747247595863e+00,8.827167351208750068e-01
8.379296161770788842e+00,8.640073900358480330e-01
8.399708576293981821e+00,8.449572826395295166e-01
8.420120990817174800e+00,8.250715715536680595e-01
8.440533405340367779e+00,8.027955461389572056e-01
8.460945819863560757e+00,7.830352549916712590e-01
8.481358234386755512e+00,7.607577781290203456e-01
8.501770648909948491e+00,7.376212646698802056e-01
8.522183063433141470e+00,7.169196815560574532e-01
8.542595477956334449e+00,6.936830525592380114e-01
8.563007892479527428e+00,6.704906758799313859e-01
8.583420307002720406e+00,6.495286348795511477e-01
8.603832721525913385e+00,6.272900529647769119e-01
8.624245136049106364e+00,6.059388279505207864e-01
8.644657550572299343e+00,5.860709297893936798e-01
8.665069965095494098e+00,5.633879527481494565e-01
8.685482379618687077e+00,5.449324013143254097e-01
8.705894794141880055e+00,5.248467149099351747e-01
8.726307208665073034e+00,5.065709959182046473e-01
8.746719623188266013e+00,4.896756273608813270e-01
8.767132037711458992e+00,4.742662262396651340e-01
8.787544452234651970e+00,4.578740942690158189e-01
8.807956866757844949e+00,4.454311845925740254e-01
8.828369281281037928e+00,4.339793860000148995e-01
8.848781695804230907e+00,4.240564982789372661e-01
8.869194110327423886e+00,4.146598638622984168e-01
8.889606524850616864e+00,4.071209026026375022e-01
8.910018939373811619e+00,4.019850305362686615e-01
8.930431353897004598e+00,3.988059818721337302e-01
8.950843768420197577e+00,3.978681647687621892e-01
8.971256182943390556e+00,3.992044871017748631e-01
8.991668597466583535e+00,4.034168593103698019e-01
9.012081011989776513e+00,4.087595545280828246e-01
9.032493426512969492e+00,4.170507782158846544e-01
9.052905841036162471e+00,4.265030361047977836e-01
9.073318255559355450e+00,4.404257323553224523e-01
9.093730670082550205e+00,4.555452745777164303e-01
9.114143084605743184e+00,4.724777795327812502e-01
9.134555499128936162e+00,4.937517681045719420e-01
9.154967913652129141e+00,5.156517388571081328e-01
9.175380328175322120e+00,5.410722512429629871e-01
9.195792742698515099e+00,5.687820216290363495e-01
9.216205157221708077e+00,5.982586863968684110e-01
9.236617571744901056e+00,6.317240045252077163e-01
9.257029986268094035e+00,6.655529407793685515e-01
9.277442400791287014e+00,7.018345135533973211e-01
9.297854815314479993e+00,7.406885306671424640e-01
9.318267229837674748e+00,7.803572209766118650e-01
9.338679644360867727e+00,8.215957907837376784e-01
9.359092058884060705e+00,8.672615758464434776e-01
9.379504473407253684e+00,9.134747523660923241e-01
9.399916887930446663e+00,9.590837650043605445e-01
9.420329302453639642e+00,1.006372950423639390e+00
9.440741716976832620e+00,1.054256658382610512e+00
9.461154131500025599e+00,1.102027806052756853e+00
9.481566546023218578e+00,1.150150256155868522e+00
9.501978960546413333e+00,1.200288690111623202e+00
9.522391375069606312e+00,1.247585009760818986e+00
9.542803789592799291e+00,1.296485657848684747e+00
9.563216204115992269e+00,1.342525082688137861e+00
9.583628618639185248e+00,1.388174864878881865e+00
9.604041033162378227e+00,1.431940667908567999e+00
9.624453447685571206e+00,1.472743948574094075e+00
9.644865862208764185e+00,1.513193433983033964e+00
9.665278276731957163e+00,1.551393149745419420e+00
9.685690691255150142e+00,1.586384881526008650e+00
9.706103105778343121e+00,1.617911246519222468e+00
9.726515520301536100e+00,1.643284800991814620e+00
9.746927934824730855e+00,1.671604653939697371e+00
9.767340349347923834e+00,1.693147932960071600e+00
9.787752763871116812e+00,1.710103831856650380e+00
9.808165178394309791e+00,1.723038587839020419e+00
9.828577592917502770e+00,1.736954074450662189e+00
9.848990007440695749e+00,1.743362333834010736e+00
9.869402421963888727e+00,1.743009372410751823e+00
9.889814836487081706e+00,1.744124892238761992e+00
9.910227251010274685e+00,1.741090536899754904e+00
9.930639665533469440e+00,1.732207095367484850e+00
9.951052080056662419e+00,1.719544820104654592e+00
9.971464494579855398e+00,1.704181582452490851e+00
9.991876909103048376e+00,1.685893385872174299e+00
1.001228932362624136e+01,1.663030993893866327e+00
1.003270173814943433e+01,1.640644200694648891e+00
1.005311415267262731e+01,1.612876671566005005e+00
1.007352656719582029e+01,1.582579735678391275e+00
1.009393898171901327e+01,1.553214441178669691e+00
1.011435139624220625e+01,1.519610857024275896e+00
1.013476381076539923e+01,1.483941738250263764e+00
1.015517622528859398e+01,1.448436896606673185e+00
1.017558863981178696e+01,1.412089216039130957e+00
1.019600105433497994e+01,1.372683453192028891e+00
1.021641346885817292e+01,1.336586786314615249e+00
1.023682588338136590e+01,1.297536661987995776e+00
1.025723829790455888e+01,1.260092111203369614e+00
1.027765071242775186e+01,1.220812521974966813e+00
1.029806312695094483e+01,1.183270343779054601e+00
1.031847554147413781e+01,1.147987633345880276e+00
1.033888795599733257e+01,1.112379290207146987e+00
1.035930037052052555e+01,1.076902845790547403e+00
1.037971278504371853e+01,1.043071087006054887e+00
1.040012519956691150e+01,1.012296959390800444e+00
1.042053761409010448e+01,9.822064651053208362e-01
1.044095002861329746e+01,9.535618781700692104e-01
1.046136244313649044e+01,9.268488262115941456e-01
1.048177485765968342e+01,9.001624559086618405e-01
1.050218727218287640e+01,8.756744193108211283e-01
1.052259968670606938e+01,8.553616839760225243e-01
1.054301210122926236e+01,8.348250832273330646e-01
1.056342451575245533e+01,8.166353245383770609e-01
1.058383693027565009e+01,8.001171867152678807e-01
1.060424934479884307e+01,7.845575118337915210e-01
1.062466175932203605e+01,7.714646708846285561e-01
1.064507417384522903e+01,7.602264044993501946e-01
1.066548658836842201e+01,7.519947209609035843e-01
1.068589900289161498e+01,7.404447107881056978e-01
1.070631141741480796e+01,7.327621996294120255e-01
1.072672383193800094e+01,7.258113775879438956e-01
1.074713624646119392e+01,7.202071625291106560e-01
1.076754866098438868e+01,7.137278350394684612e-01
1.078796107550758165e+01,7.099126925251143527e-01
1.080837349003077463e+01,7.077544033131284440e-01
1.082878590455396761e+01,7.027917475607498021e-01
1.084919831907716059e+01,7.011141584039798369e-01
1.086961073360035357e+01,6.975319347573492035e-01
1.089002314812354655e+01,6.953759946304494122e-01
1.091043556264673953e+01,6.942347074170710508e-01
1.093084797716993251e+01,6.920507493131023979e-01
1.095126039169312548e+01,6.886062972392597015e-01
1.097167280621631846e+01,6.866236201772488723e-01
1.099208522073951322e+01,6.828104913433731271e-01
1.101249763526270620e+01,6.796137795427457107e-01
1.103291004978589918e+01,6.772867371893620536e-01
1.105332246430909215e+01,6.748377443745932069e-01
1.107373487883228513e+01,6.706771582153171485e-01
1.109414729335547811e+01,6.670660104893980646e-01
1.111455970787867109e+01,6.631134437024757133e-01
1.113497212240186407e+01,6.583840226503621107e-01
1.115538453692505705e+01,6.549635546553489451e-01
1.117579695144825180e+01,6.507901959516479984e-01
1.119620936597144478e+01,6.467215643843535755e-01
1.121662178049463776e+01,6.439675346698635616e-01
1.123703419501783074e+01,6.404993020365387091e-01
1.125744660954102372e+01,6.365889283416283906e-01
1.127785902406421670e+01,6.360359027367235019e-01
1.129827143858740968e+01,6.343306555911565336e-01
1.131868385311060266e+01,6.328453806019410655e-01
1.133909626763379563e+01,6.337227914037909526e-01
1.135950868215698861e+01,6.340772285377941353e-01
1.137992109668018159e+01,6.360433317199181147e-01
1.140033351120337457e+01,6.390193444627658703e-01
1.142074592572656933e+01,6.432073931613608853e-01
1.144115834024976230e+01,6.492199598907498759e-01
1.146157075477295528e+01,6.560510177936617060e-01
1.148198316929614826e+01,6.629809239017783185e-01
1.150239558381934124e+01,6.756575905467683274e-01
1.152280799834253422e+01,6.869479430104743489e-01
1.154322041286572720e+01,6.999830167612034471e-01
1.156363282738892018e+01,7.144040326676961428e-01
1.158404524191211316e+01,7.315666923365612417e-01
1.160445765643530791e+01,7.470901114270277477e-01
1.162487007095850089e+01,7.673928086856258712e-01
1.164528248548169387e+01,7.864766521352367645e-01
1.166569490000488685e+01,8.082741180956617422e-01
1.168610731452807983e+01,8.308690225910233540e-01
1.170651972905127280e+01,8.542106604487118560e-01
1.172693214357446578e+01,8.779348575688289413e-01
1.174734455809765876e+01,9.043610528942500615e-01
1.176775697262085174e+01,9.295598360876063948e-01
1.178816938714404472e+01,9.559786756516285289e-01
1.180858180166723770e+01,9.819445223008955725e-01
1.182899421619043245e+01,1.007665021388247428e+00
1.184940663071362543e+01,1.034770836540869210e+00
1.186981904523681841e+01,1.062467974102651036e+00
