r,g_r
1.417132598817619105e+00,1.174927476735080800e+00
1.429957328218683710e+00,1.220674735117896592e+00
1.442782057619747871e+00,1.276051763064734779e+00
1.455606787020812476e+00,1.342595314600348200e+00
1.468431516421876637e+00,1.420920208729852030e+00
1.481256245822941242e+00,1.517500464689698569e+00
1.494080975224005847e+00,1.632841736909663943e+00
1.506905704625070008e+00,1.723020136958260951e+00
1.519730434026134613e+00,1.736103056315307036e+00
1.532555163427198774e+00,1.706138432811305838e+00
1.545379892828263380e+00,1.658399050527936680e+00
1.558204622229327985e+00,1.595793562734748372e+00
1.571029351630392146e+00,1.522145091366468694e+00
1.583854081031456751e+00,1.443599202013384764e+00
1.596678810432520912e+00,1.362113096712987970e+00
1.609503539833585517e+00,1.276925953667216840e+00
1.622328269234650122e+00,1.198293746242982794e+00
1.635152998635714283e+00,1.116339683635365621e+00
1.647977728036778888e+00,1.041276503829364097e+00
1.660802457437843049e+00,9.681607312937721144e-01
1.673627186838907654e+00,9.060516998383275622e-01
1.686451916239972260e+00,8.467695568270733331e-01
1.699276645641036421e+00,7.921168183643924054e-01
1.712101375042101026e+00,7.392671046054047901e-01
1.724926104443165187e+00,6.913957682225384538e-01
1.737750833844229792e+00,6.478092457983514185e-01
1.750575563245294397e+00,6.015361930587341810e-01
1.763400292646358558e+00,5.630907905541836511e-01
1.776225022047423163e+00,5.260786779147808012e-01
1.789049751448487324e+00,4.899681328766403166e-01
1.801874480849551929e+00,4.551937400205172124e-01
1.814699210250616535e+00,4.225809163885466124e-01
1.827523939651680696e+00,3.919783646903017282e-01
1.840348669052745301e+00,3.634661473671490506e-01
1.853173398453809462e+00,3.367668371150439044e-01
1.865998127854874067e+00,3.085569587789870338e-01
1.878822857255938672e+00,2.844338923444140188e-01
1.891647586657002833e+00,2.595357676576142136e-01
1.904472316058067438e+00,2.374066164506228593e-01
1.917297045459131599e+00,2.163229728178812927e-01
1.930121774860196204e+00,1.962125588912540797e-01
1.942946504261260587e+00,1.787100535703139981e-01
1.955771233662324970e+00,1.630027147416434896e-01
1.968595963063389576e+00,1.456805019789287337e-01
1.981420692464453737e+00,1.314820499084135841e-01
1.994245421865518342e+00,1.192859236293002112e-01
2.007070151266582947e+00,1.082792197420158753e-01
2.019894880667647108e+00,9.784817607077758717e-02
2.032719610068711269e+00,8.833021019293693654e-02
2.045544339469776318e+00,7.884601737990273862e-02
2.058369068870840479e+00,6.882633202568508302e-02
2.071193798271904640e+00,6.150779783611704660e-02
2.084018527672969245e+00,5.373776057607232426e-02
2.096843257074033851e+00,4.755670404252088090e-02
2.109667986475098012e+00,4.118206231793097860e-02
2.122492715876162617e+00,3.617200460334798334e-02
2.135317445277227222e+00,3.100556233334141737e-02
2.148142174678291383e+00,2.691271130354628074e-02
2.160966904079355544e+00,2.258190453798269992e-02
2.173791633480420593e+00,1.980574816065187524e-02
2.186616362881484754e+00,1.692833583090490659e-02
2.199441092282548915e+00,1.433036675702374814e-02
2.212265821683613520e+00,1.213570741954678178e-02
2.225090551084678125e+00,1.026223734500072288e-02
2.237915280485742286e+00,8.858536770613484670e-03
2.250740009886806892e+00,7.600841061129073699e-03
2.263564739287871497e+00,6.409336377939285623e-03
2.276389468688935658e+00,5.362095912565928955e-03
2.289214198089999819e+00,4.546856108660895547e-03
2.302038927491064868e+00,3.834898203150984963e-03
2.314863656892129029e+00,3.437817310371996896e-03
2.327688386293193190e+00,2.849811750155405946e-03
2.340513115694257795e+00,2.528339786367307749e-03
2.353337845095322400e+00,2.094912715784384011e-03
2.366162574496386561e+00,1.716975602873175135e-03
2.378987303897451167e+00,1.550675352811726289e-03
2.391812033298515772e+00,1.320619075247006632e-03
2.404636762699579933e+00,1.123438668165279439e-03
2.417461492100644094e+00,1.010486132055052333e-03
2.430286221501709143e+00,8.202484623813567112e-04
2.443110950902773304e+00,6.630202773634087752e-04
2.455935680303837465e+00,6.244525224100517993e-04
2.468760409704902070e+00,5.143226337590040432e-04
2.481585139105966675e+00,4.305984279455695785e-04
2.494409868507030836e+00,5.148993811346421756e-01
2.507234597908095441e+00,7.467124908835122810e+00
2.520059327309160047e+00,6.606535586466233845e+00
2.532884056710224208e+00,5.876446487366584037e+00
2.545708786111288369e+00,5.237966628902325894e+00
2.558533515512353418e+00,4.680740526090249709e+00
2.571358244913417579e+00,4.188532122584455841e+00
2.584182974314481740e+00,3.770346006380410397e+00
2.597007703715546345e+00,3.398139400911621255e+00
2.609832433116610950e+00,3.083870017200598390e+00
2.622657162517675111e+00,2.801870146935954597e+00
2.635481891918739716e+00,2.549999302510457699e+00
2.648306621319804322e+00,2.332462381599840651e+00
2.661131350720868483e+00,2.146697335380883143e+00
2.673956080121932644e+00,1.975589987999803565e+00
2.686780809522997693e+00,1.828779909095221923e+00
2.699605538924061854e+00,1.701279331909654857e+00
2.712430268325126015e+00,1.588755407573764877e+00
2.725254997726190620e+00,1.486167857629298483e+00
2.738079727127255225e+00,1.399029648103709444e+00
2.750904456528319386e+00,1.322667594239119726e+00
2.763729185929383547e+00,1.253594669762225333e+00
2.776553915330448596e+00,1.191621420119323593e+00
2.789378644731512757e+00,1.138047379653458480e+00
2.802203374132576918e+00,1.090696735410030094e+00
2.815028103533641524e+00,1.046742817106356416e+00
2.827852832934706129e+00,1.005888111985763667e+00
2.840677562335770290e+00,9.748910655177228657e-01
2.853502291736834895e+00,9.419431874375784330e-01
2.866327021137899500e+00,9.166850746566734820e-01
2.879151750538963661e+00,8.954595602113145647e-01
2.891976479940027822e+00,8.748197978405698461e-01
2.904801209341092871e+00,8.567952125104775218e-01
2.917625938742157032e+00,8.409313452032147751e-01
2.930450668143221193e+00,8.302426751156886109e-01
2.943275397544285799e+00,8.175531588688275120e-01
2.956100126945350404e+00,8.102235814323259788e-01
2.968924856346414565e+00,7.995103947837715053e-01
2.981749585747479170e+00,7.919438251750816615e-01
2.994574315148543775e+00,7.868430627421805212e-01
3.007399044549607936e+00,7.796808590221817603e-01
3.020223773950672097e+00,7.760076580111128219e-01
3.033048503351737146e+00,7.705540204673331228e-01
3.045873232752801307e+00,7.661481735813048255e-01
3.058697962153865468e+00,7.581302805742796691e-01
3.071522691554930073e+00,7.550864452515745340e-01
3.084347420955994679e+00,7.503763403708796353e-01
3.097172150357058840e+00,7.453357658523978024e-01
3.109996879758123445e+00,7.411339948040585046e-01
3.122821609159188050e+00,7.343957848347222317e-01
3.135646338560252211e+00,7.261929294306502802e-01
3.148471067961316372e+00,7.205977776052059358e-01
3.161295797362381421e+00,7.113926628696126686e-01
3.174120526763445582e+00,7.027813117457516467e-01
3.186945256164509743e+00,6.947721321103766945e-01
3.199769985565574348e+00,6.844511209209370728e-01
3.212594714966638954e+00,6.765619830629092668e-01
3.225419444367703115e+00,6.663225524777426356e-01
3.238244173768767720e+00,6.590170896787129751e-01
3.251068903169832325e+00,6.500953178071987582e-01
3.263893632570896486e+00,6.421017565072346667e-01
3.276718361971960647e+00,6.354082263866900337e-01
3.289543091373025696e+00,6.321328067173678233e-01
3.302367820774089857e+00,6.278005488647206978e-01
3.315192550175154018e+00,6.320083302346440890e-01
3.328017279576218623e+00,6.367936591092628884e-01
3.340842008977283228e+00,6.482184225374018061e-01
3.353666738378347389e+00,6.615135287161610922e-01
3.366491467779411995e+00,6.768935275244819527e-01
3.379316197180476600e+00,6.997968072107410009e-01
3.392140926581540761e+00,7.175883724429654720e-01
3.404965655982604922e+00,7.397898691364002133e-01
3.417790385383669971e+00,7.660336551954892714e-01
3.430615114784734132e+00,7.931116219070599715e-01
3.443439844185798293e+00,8.244484493706260020e-01
3.456264573586862898e+00,8.625517122191712627e-01
3.469089302987927503e+00,9.085875047113129988e-01
3.481914032388991664e+00,9.695754305521110394e-01
3.494738761790056270e+00,1.049296660129507952e+00
3.507563491191120875e+00,1.177228251673746895e+00
3.520388220592185036e+00,1.291662509228323819e+00
3.533212949993249197e+00,1.381024656313355692e+00
3.546037679394314246e+00,1.437851320829961477e+00
3.558862408795378407e+00,1.483100254751650082e+00
3.571687138196442568e+00,1.501982675089863273e+00
3.584511867597507173e+00,1.510272195969365461e+00
3.597336596998571778e+00,1.507531598874412238e+00
3.610161326399635939e+00,1.497327533542885059e+00
3.622986055800700544e+00,1.478506131179222027e+00
3.635810785201765150e+00,1.457959970187668652e+00
3.648635514602829311e+00,1.433486027809363517e+00
3.661460244003893472e+00,1.408928080960343499e+00
3.674284973404958521e+00,1.382674328061026747e+00
3.687109702806022682e+00,1.359249068168413732e+00
3.699934432207086843e+00,1.338889805783670894e+00
3.712759161608151448e+00,1.313383666074354972e+00
3.725583891009216053e+00,1.295813358680758753e+00
3.738408620410280214e+00,1.278921993167804860e+00
3.751233349811344819e+00,1.262323724764108812e+00
3.764058079212409424e+00,1.248866920067972508e+00
3.776882808613473586e+00,1.235459306514346878e+00
3.789707538014537747e+00,1.225177186372616411e+00
3.802532267415602796e+00,1.216609285170285881e+00
3.815356996816666957e+00,1.208446845186758933e+00
3.828181726217731118e+00,1.204742413668139722e+00
3.841006455618795723e+00,1.196269387196521761e+00
3.853831185019860328e+00,1.189236411169671381e+00
3.866655914420924489e+00,1.185429175379448363e+00
3.879480643821988650e+00,1.186920890635635439e+00
3.892305373223053699e+00,1.178951185149792469e+00
3.905130102624117860e+00,1.175438691082594689e+00
3.917954832025182021e+00,1.170718213238600480e+00
3.930779561426246627e+00,1.171771865967774495e+00
3.943604290827311232e+00,1.167783013623119537e+00
3.956429020228375393e+00,1.163957373974556564e+00
3.969253749629439998e+00,1.159781271750322640e+00
3.982078479030504603e+00,1.153725448900355000e+00
3.994903208431568764e+00,1.146080069103645238e+00
4.007727937832633813e+00,1.134821253139266517e+00
4.020552667233697974e+00,1.123713541697607399e+00
4.033377396634762135e+00,1.104902135694183718e+00
4.046202126035826296e+00,1.086255176901207209e+00
4.059026855436890457e+00,1.064672528293187925e+00
4.071851584837955507e+00,1.044102945041031072e+00
4.084676314239019668e+00,1.021171854726172112e+00
4.097501043640084717e+00,9.983772942360344960e-01
4.110325773041148878e+00,9.729873337021098800e-01
4.123150502442213039e+00,9.485644905082043499e-01
4.135975231843277200e+00,9.235129761587597130e-01
4.148799961244342249e+00,9.013361526400176515e-01
4.161624690645406410e+00,8.761589382621116640e-01
4.174449420046470571e+00,8.540210240336215675e-01
4.187274149447535621e+00,8.330132869626446501e-01
4.200098878848599782e+00,8.125773564303926388e-01
4.212923608249663943e+00,7.936928040772732729e-01
4.225748337650728104e+00,7.752913631890256951e-01
4.238573067051793153e+00,7.595476024559667527e-01
4.251397796452857314e+00,7.444033598769171922e-01
4.264222525853922363e+00,7.288876320291102218e-01
4.277047255254986524e+00,7.181220690447787103e-01
4.289871984656050685e+00,7.096852231496334484e-01
4.302696714057114846e+00,6.996834977956010171e-01
4.315521443458179007e+00,6.926144637681607152e-01
4.328346172859244056e+00,6.887484251403852564e-01
4.341170902260308218e+00,6.852229931714048927e-01
4.353995631661373267e+00,6.879744924037609621e-01
4.366820361062437428e+00,6.891967503797024053e-01
4.379645090463501589e+00,6.931380368743440545e-01
4.392469819864565750e+00,6.919481830285358903e-01
4.405294549265629911e+00,6.922710527352967658e-01
4.418119278666694960e+00,6.918256649925439428e-01
4.430944008067759121e+00,6.891222011546629389e-01
4.443768737468824170e+00,6.874344135134807798e-01
4.456593466869888331e+00,6.811367702099235810e-01
4.469418196270952492e+00,6.752599072387831525e-01
4.482242925672016653e+00,6.688005648803168057e-01
4.495067655073081703e+00,6.624443397088248808e-01
4.507892384474145864e+00,6.568325135305685958e-01
4.520717113875210025e+00,6.480670085808616365e-01
4.533541843276275074e+00,6.426664896170566355e-01
4.546366572677339235e+00,6.361913604835428560e-01
4.559191302078403396e+00,6.283034229361653678e-01
4.572016031479467557e+00,6.230557889942623939e-01
4.584840760880532606e+00,6.165422627734451488e-01
4.597665490281596767e+00,6.127671122794230429e-01
4.610490219682661817e+00,6.078263543414883507e-01
4.623314949083725978e+00,6.061979296952859642e-01
4.636139678484790139e+00,6.017760489172006011e-01
4.648964407885854300e+00,5.999406388013532876e-01
4.661789137286918461e+00,5.993880763916964449e-01
4.674613866687983510e+00,5.971769420703774145e-01
4.687438596089047671e+00,5.996419698018562450e-01
4.700263325490112720e+00,5.998256855816340716e-01
4.713088054891176881e+00,6.038272193866491833e-01
4.725912784292241042e+00,6.075018723660821074e-01
4.738737513693305203e+00,6.121688867601003947e-01
4.751562243094370253e+00,6.169393723006950658e-01
4.764386972495434414e+00,6.251164043784953606e-01
4.777211701896498575e+00,6.320616773402278898e-01
4.790036431297563624e+00,6.411683908128794629e-01
4.802861160698627785e+00,6.532759895061850397e-01
4.815685890099691946e+00,6.670025569658547537e-01
4.828510619500756107e+00,6.793175645946367691e-01
4.841335348901821156e+00,6.957841616093494164e-01
4.854160078302885317e+00,7.148150473573104957e-01
4.866984807703950366e+00,7.366932468415111623e-01
4.879809537105014527e+00,7.614268284023000266e-01
4.892634266506078689e+00,7.909792581272407919e-01
4.905458995907142850e+00,8.263182841397914702e-01
4.918283725308207011e+00,8.672546823054395615e-01
4.931108454709272060e+00,9.149103985367952330e-01
4.943933184110336221e+00,9.701928116349417541e-01
4.956757913511401270e+00,1.033862867593366763e+00
4.969582642912465431e+00,1.108774979166059271e+00
4.982407372313529592e+00,1.197224554830248033e+00
4.995232101714593753e+00,1.316109830752545617e+00
5.008056831115658802e+00,1.490419453746806067e+00
5.020881560516722963e+00,1.643194108266738063e+00
5.033706289917787124e+00,1.739046560300069322e+00
5.046531019318852174e+00,1.799532253096512768e+00
5.059355748719916335e+00,1.825657032868284846e+00
5.072180478120980496e+00,1.827248316124201910e+00
5.085005207522044657e+00,1.814135080851524640e+00
5.097829936923109706e+00,1.788660237416326737e+00
5.110654666324173867e+00,1.750176099415343023e+00
5.123479395725238916e+00,1.710708206959273836e+00
5.136304125126303077e+00,1.664318202338676667e+00
5.149128854527367238e+00,1.617876155831778018e+00
5.161953583928431399e+00,1.567236724104244416e+00
5.174778313329495560e+00,1.513725622017279893e+00
5.187603042730560610e+00,1.469282550988298519e+00
5.200427772131624771e+00,1.424452801388312206e+00
5.213252501532689820e+00,1.379010200425773824e+00
5.226077230933753981e+00,1.338290431033089867e+00
5.238901960334818142e+00,1.298660200814850230e+00
5.251726689735882303e+00,1.262278553520767677e+00
5.264551419136947352e+00,1.226287060811421359e+00
5.277376148538011513e+00,1.195807272967503998e+00
5.290200877939075674e+00,1.161949086868545145e+00
5.303025607340140724e+00,1.135665873363523870e+00
5.315850336741204885e+00,1.110273729643306950e+00
5.328675066142269046e+00,1.086316335018677970e+00
5.341499795543333207e+00,1.064596761112124979e+00
5.354324524944398256e+00,1.045690808806980954e+00
5.367149254345462417e+00,1.027691541183337609e+00
5.379973983746527466e+00,1.010900844018819633e+00
5.392798713147591627e+00,9.950460604773786466e-01
5.405623442548655788e+00,9.792640906379370680e-01
5.418448171949719949e+00,9.635153614222671248e-01
5.431272901350784110e+00,9.539083009642366218e-01
5.444097630751849159e+00,9.402092697700957791e-01
5.456922360152913321e+00,9.297436338047311288e-01
5.469747089553978370e+00,9.200168033172009263e-01
5.482571818955042531e+00,9.083969377563780867e-01
5.495396548356106692e+00,8.969539661500439687e-01
5.508221277757170853e+00,8.880568053758783886e-01
5.521046007158235014e+00,8.798133166966518592e-01
5.533870736559300063e+00,8.727637780574902804e-01
5.546695465960364224e+00,8.635683476591500263e-01
5.559520195361429273e+00,8.565535614345953785e-01
5.572344924762493434e+00,8.502527821609997538e-01
5.585169654163557595e+00,8.453571484144032366e-01
5.597994383564621756e+00,8.396989420244984625e-01
5.610819112965686806e+00,8.337057292558006649e-01
5.623643842366750967e+00,8.318281554939589428e-01
5.636468571767815128e+00,8.270625710861911895e-01
5.649293301168880177e+00,8.238216534935023372e-01
5.662118030569944338e+00,8.240284056387534584e-01
5.674942759971008499e+00,8.212974567370788792e-01
5.687767489372072660e+00,8.223532392718363448e-01
5.700592218773137709e+00,8.200155350213174099e-01
5.713416948174201870e+00,8.211000930545391263e-01
5.726241677575266920e+00,8.227414442448643950e-01
5.739066406976331081e+00,8.212384251675461933e-01
5.751891136377395242e+00,8.243579070460691494e-01
5.764715865778459403e+00,8.249835387578610124e-01
5.777540595179523564e+00,8.266735966374991751e-01
5.790365324580588613e+00,8.316255878126287415e-01
5.803190053981652774e+00,8.348948808854236292e-01
5.816014783382717823e+00,8.387669752710892324e-01
5.828839512783781984e+00,8.422952746088975262e-01
5.841664242184846145e+00,8.491100631030820134e-01
5.854488971585910306e+00,8.563443801370344000e-01
5.867313700986975356e+00,8.648588841825984863e-01
5.880138430388039517e+00,8.751152839180859067e-01
5.892963159789103678e+00,8.870002367922089626e-01
5.905787889190168727e+00,8.996015525548407554e-01
5.918612618591232888e+00,9.162354259766808395e-01
5.931437347992297049e+00,9.321864343895049920e-01
5.944262077393361210e+00,9.503154494292620491e-01
5.957086806794426259e+00,9.762826943401845536e-01
5.969911536195490420e+00,1.000805340938876853e+00
5.982736265596555469e+00,1.030128250508031362e+00
5.995560994997619630e+00,1.059613752580195412e+00
6.008385724398683791e+00,1.093133410963508911e+00
6.021210453799747953e+00,1.128458947281806513e+00
6.034035183200812114e+00,1.160779667439397089e+00
6.046859912601877163e+00,1.192406791317839332e+00
6.059684642002941324e+00,1.218690028395899683e+00
6.072509371404006373e+00,1.244421253310243225e+00
6.085334100805070534e+00,1.260706896288291690e+00
6.098158830206134695e+00,1.276266829066823982e+00
6.110983559607198856e+00,1.284216820219048705e+00
6.123808289008263905e+00,1.289702972016219640e+00
6.136633018409328066e+00,1.295538718865873129e+00
6.149457747810392227e+00,1.293072235517322977e+00
6.162282477211457277e+00,1.288430445176414585e+00
6.175107206612521438e+00,1.283682277343501266e+00
6.187931936013585599e+00,1.280349631013635969e+00
6.200756665414649760e+00,1.270824840013393464e+00
6.213581394815714809e+00,1.263765906697644326e+00
6.226406124216778970e+00,1.254747962944209982e+00
6.239230853617844019e+00,1.247795481604462298e+00
6.252055583018908180e+00,1.237937979354068352e+00
6.264880312419972341e+00,1.230712249241711964e+00
6.277705041821036502e+00,1.222181364451228047e+00
6.290529771222100663e+00,1.214405442655226208e+00
6.303354500623165713e+00,1.204107948017731244e+00
6.316179230024229874e+00,1.195553577174850890e+00
6.329003959425294923e+00,1.188486941394238494e+00
6.341828688826359084e+00,1.178720420458616136e+00
6.354653418227423245e+00,1.172772079516488875e+00
6.367478147628487406e+00,1.161972000004763528e+00
6.380302877029552455e+00,1.154189011248701879e+00
6.393127606430616616e+00,1.145116859127425668e+00
6.405952335831680777e+00,1.135761689696946464e+00
6.418777065232745827e+00,1.127816000425678755e+00
6.431601794633809988e+00,1.119232145365992803e+00
6.444426524034874149e+00,1.107689315780365558e+00
6.457251253435938310e+00,1.097255636984993954e+00
6.470075982837003359e+00,1.088461570670352208e+00
6.482900712238067520e+00,1.076438371617786327e+00
6.495725441639132569e+00,1.068769490917170106e+00
6.508550171040196730e+00,1.056295783636961527e+00
6.521374900441260891e+00,1.041788282515301090e+00
6.534199629842325052e+00,1.029137807715735375e+00
6.547024359243389213e+00,1.018477505638098801e+00
6.559849088644454262e+00,1.002167517752326598e+00
6.572673818045518424e+00,9.913708922881325769e-01
6.585498547446583473e+00,9.778606655590325047e-01
6.598323276847647634e+00,9.679487246865269290e-01
6.611148006248711795e+00,9.563743593748682548e-01
6.623972735649775956e+00,9.451591658683752284e-01
6.636797465050840117e+00,9.336487697061480739e-01
6.649622194451905166e+00,9.239700716395516933e-01
6.662446923852969327e+00,9.167736472321295071e-01
6.675271653254034376e+00,9.081774766376786712e-01
6.688096382655098537e+00,9.009006479274025425e-01
6.700921112056162698e+00,8.934228067755971558e-01
6.713745841457226859e+00,8.878208139166688939e-01
6.726570570858291909e+00,8.803987550839008636e-01
6.739395300259356070e+00,8.753762949663935755e-01
6.752220029660420231e+00,8.699844364058658686e-01
6.765044759061485280e+00,8.643778276194515886e-01
6.777869488462549441e+00,8.612332011702712453e-01
6.790694217863613602e+00,8.550637220233928693e-01
6.803518947264677763e+00,8.520061099144808914e-01
6.816343676665742812e+00,8.483425241445814446e-01
6.829168406066806973e+00,8.448862785532389452e-01
6.841993135467872023e+00,8.429142676491810926e-01
6.854817864868936184e+00,8.405753580072939934e-01
6.867642594270000345e+00,8.379100281469255007e-01
6.880467323671064506e+00,8.356787784937442787e-01
6.893292053072128667e+00,8.354820231219676208e-01
6.906116782473193716e+00,8.340530959444846237e-01
6.918941511874257877e+00,8.327272658958886353e-01
6.931766241275322926e+00,8.318220703985120812e-01
6.944590970676387087e+00,8.317147760978218507e-01
6.957415700077451248e+00,8.301895471738892640e-01
6.970240429478515409e+00,8.292985152921931169e-01
6.983065158879580459e+00,8.276332967805967167e-01
6.995889888280644620e+00,8.263875954553119296e-01
7.008714617681708781e+00,8.264936405838209099e-01
7.021539347082773830e+00,8.271693375606048448e-01
7.034364076483837991e+00,8.258295291096872104e-01
7.047188805884902152e+00,8.271794526736186981e-01
7.060013535285966313e+00,8.257812131014903301e-01
7.072838264687031362e+00,8.254116226023474612e-01
7.085662994088095523e+00,8.276222043405921935e-01
7.098487723489160572e+00,8.263971041558613173e-01
7.111312452890224733e+00,8.271776016780171270e-01
7.124137182291288894e+00,8.295054554086609411e-01
7.136961911692353056e+00,8.310532661184755199e-01
7.149786641093417217e+00,8.327413243458906544e-01
7.162611370494482266e+00,8.331707525789597835e-01
7.175436099895546427e+00,8.362253196067224170e-01
7.188260829296611476e+00,8.379808912989696879e-01
7.201085558697675637e+00,8.402943808103050527e-01
7.213910288098739798e+00,8.427771058794477632e-01
7.226735017499803959e+00,8.464100625487223084e-01
7.239559746900869008e+00,8.491062878968470562e-01
7.252384476301933169e+00,8.537109198286548795e-01
7.265209205702997330e+00,8.581888954668389635e-01
7.278033935104062380e+00,8.626349358169523862e-01
7.290858664505126541e+00,8.682184845155470621e-01
7.303683393906190702e+00,8.758528753215892859e-01
7.316508123307254863e+00,8.810937273825818483e-01
7.329332852708319912e+00,8.908069535143494644e-01
7.342157582109384073e+00,8.998062369815552630e-01
7.354982311510449122e+00,9.110677884024904749e-01
7.367807040911513283e+00,9.212132116035455232e-01
7.380631770312577444e+00,9.325563065457451728e-01
7.393456499713641605e+00,9.461993652969629132e-01
7.406281229114705766e+00,9.624768493391396840e-01
7.419105958515770816e+00,9.778289542983986671e-01
7.431930687916834977e+00,9.978028747963039180e-01
7.444755417317900026e+00,1.015862055859319879e+00
7.457580146718964187e+00,1.039040541645752436e+00
