r,g_r
9.665470725174589717e+00,9.457493063481940965e-01
9.682063807964590652e+00,9.465888157658073343e-01
9.698656890754589810e+00,9.472215600161472127e-01
9.715249973544588968e+00,9.468546015637765434e-01
9.731843056334588127e+00,9.475344053988744575e-01
9.748436139124587285e+00,9.484837506141771124e-01
9.765029221914586444e+00,9.475110747965318492e-01
9.781622304704585602e+00,9.481911435542194067e-01
9.798215387494584760e+00,9.498310942372706345e-01
9.814808470284583919e+00,9.485741805790633974e-01
9.831401553074583077e+00,9.498813121073620414e-01
9.847994635864582236e+00,9.503990281727021650e-01
9.864587718654581394e+00,9.504503397237750173e-01
9.881180801444582329e+00,9.514200074213094993e-01
9.897773884234581487e+00,9.527907868776148703e-01
9.914366967024580646e+00,9.535783838064342266e-01
9.930960049814579804e+00,9.533993884272036201e-01
9.947553132604578963e+00,9.540599902798506671e-01
9.964146215394578121e+00,9.543265607060659184e-01
9.980739298184577279e+00,9.560523107957037414e-01
9.997332380974576438e+00,9.564475714147485652e-01
1.001392546376457560e+01,9.587791247872251565e-01
1.003051854655457475e+01,9.593879557880314879e-01
1.004711162934457391e+01,9.614660561243189019e-01
1.006370471213457307e+01,9.626398010264956007e-01
1.008029779492457223e+01,9.638884863681836945e-01
1.009689087771457316e+01,9.647058784378306218e-01
1.011348396050457232e+01,9.673428562917257834e-01
1.013007704329457148e+01,9.696898939235871762e-01
1.014667012608457064e+01,9.713602995421266595e-01
1.016326320887456980e+01,9.729071772955185660e-01
1.017985629166456896e+01,9.737560046751371212e-01
1.019644937445456812e+01,9.758664822501507130e-01
1.021304245724456727e+01,9.793860354521832789e-01
1.022963554003456643e+01,9.817111835971539247e-01
1.024622862282456559e+01,9.833096009737548604e-01
1.026282170561456475e+01,9.859028316187837815e-01
1.027941478840456391e+01,9.882344810317670314e-01
1.029600787119456484e+01,9.891931605471279143e-01
1.031260095398456400e+01,9.912533901888630483e-01
1.032919403677456316e+01,9.946962123438521930e-01
1.034578711956456232e+01,9.959823321752172554e-01
1.036238020235456148e+01,9.985486230464263313e-01
1.037897328514456063e+01,1.000701225829537355e+00
1.039556636793455979e+01,1.003533388362233936e+00
1.041215945072455895e+01,1.007050627322573222e+00
1.042875253351455811e+01,1.007521805542983095e+00
1.044534561630455727e+01,1.010491445591551241e+00
1.046193869909455643e+01,1.013996745493914720e+00
1.047853178188455558e+01,1.015366660148237621e+00
1.049512486467455474e+01,1.017203774488963708e+00
1.051171794746455390e+01,1.020033260508873774e+00
1.052831103025455484e+01,1.023179712848926393e+00
1.054490411304455399e+01,1.024223301518297102e+00
1.056149719583455315e+01,1.026885996272501878e+00
1.057809027862455231e+01,1.027732916520136541e+00
1.059468336141455147e+01,1.030423889762518197e+00
1.061127644420455063e+01,1.033140851484725564e+00
1.062786952699454979e+01,1.033770798075827724e+00
1.064446260978454895e+01,1.036958359357085468e+00
1.066105569257454810e+01,1.038964419717902654e+00
1.067764877536454726e+01,1.040030654954301692e+00
1.069424185815454642e+01,1.041749778905611601e+00
1.071083494094454558e+01,1.041879275823210049e+00
1.072742802373454651e+01,1.042675774168501990e+00
1.074402110652454567e+01,1.045178529252425603e+00
1.076061418931454483e+01,1.045935755737915196e+00
1.077720727210454399e+01,1.048099270990642484e+00
1.079380035489454315e+01,1.047994093687460326e+00
1.081039343768454231e+01,1.051412956573686941e+00
1.082698652047454146e+01,1.051299276663757221e+00
1.084357960326454062e+01,1.052177571288736013e+00
1.086017268605453978e+01,1.054152856380591308e+00
1.087676576884453894e+01,1.053984237669699286e+00
1.089335885163453810e+01,1.055196079946303822e+00
1.090995193442453726e+01,1.055804390107466739e+00
1.092654501721453641e+01,1.057489925636509565e+00
1.094313810000453557e+01,1.058263115755472938e+00
1.095973118279453651e+01,1.058224951518287993e+00
1.097632426558453567e+01,1.060293377887487232e+00
1.099291734837453482e+01,1.060872798028403396e+00
1.100951043116453398e+01,1.060723410574717640e+00
1.102610351395453314e+01,1.061213679233986351e+00
1.104269659674453230e+01,1.062606120642159535e+00
1.105928967953453146e+01,1.062715527746332267e+00
1.107588276232453062e+01,1.061551024148767564e+00
1.109247584511452978e+01,1.061996286160201475e+00
1.110906892790452893e+01,1.062452085125644041e+00
1.112566201069452809e+01,1.061034928844006853e+00
1.114225509348452725e+01,1.061815112993580890e+00
1.115884817627452819e+01,1.061864437745135614e+00
1.117544125906452734e+01,1.060399415659058819e+00
1.119203434185452650e+01,1.059245296680780157e+00
1.120862742464452566e+01,1.058037595872848069e+00
1.122522050743452482e+01,1.055569297672843243e+00
1.124181359022452398e+01,1.055269955414253946e+00
1.125840667301452314e+01,1.054398021673894181e+00
1.127499975580452229e+01,1.050667303758655358e+00
1.129159283859452145e+01,1.048623399408703527e+00
1.130818592138452061e+01,1.046012152516142102e+00
1.132477900417451977e+01,1.044431178858357345e+00
1.134137208696451893e+01,1.041413453360113817e+00
1.135796516975451809e+01,1.037629254828636327e+00
1.137455825254451902e+01,1.035991647538770488e+00
1.139115133533451818e+01,1.033569755008798774e+00
1.140774441812451734e+01,1.030969413187412753e+00
1.142433750091451650e+01,1.027906756159378654e+00
1.144093058370451566e+01,1.025200441505075499e+00
1.145752366649451481e+01,1.021057202855585322e+00
1.147411674928451397e+01,1.018693863206122874e+00
1.149070983207451313e+01,1.014836158294297297e+00
1.150730291486451229e+01,1.012881647549805475e+00
1.152389599765451145e+01,1.010717753778218597e+00
1.154048908044451061e+01,1.007705080697602229e+00
1.155708216323450976e+01,1.004503336198468766e+00
1.157367524602451070e+01,1.001245932947028017e+00
1.159026832881450986e+01,9.982367188390423030e-01
1.160686141160450902e+01,9.956199553146212189e-01
1.162345449439450817e+01,9.942033094015830796e-01
1.164004757718450733e+01,9.912286198820519090e-01
1.165664065997450649e+01,9.897245313370671704e-01
1.167323374276450565e+01,9.858264314082424429e-01
1.168982682555450481e+01,9.844233444393090116e-01
1.170641990834450397e+01,9.827031368383242205e-01
1.172301299113450312e+01,9.800849792484090939e-01
1.173960607392450228e+01,9.780806267641831697e-01
1.175619915671450144e+01,9.775774002142758601e-01
1.177279223950450060e+01,9.763859073236598185e-01
1.178938532229449976e+01,9.739553876548686651e-01
1.180597840508450069e+01,9.734179914981692106e-01
1.182257148787449985e+01,9.722224853224665786e-01
1.183916457066449901e+01,9.712767337770209508e-01
1.185575765345449817e+01,9.703444641064151721e-01
1.187235073624449733e+01,9.692331479599383126e-01
1.188894381903449649e+01,9.688252245170657639e-01
1.190553690182449564e+01,9.699916830919160793e-01
1.192212998461449480e+01,9.688514741551751408e-01
1.193872306740449396e+01,9.680148448751926260e-01
1.195531615019449312e+01,9.689335617256574773e-01
1.197190923298449228e+01,9.683687857698953794e-01
1.198850231577449144e+01,9.678072649862087262e-01
1.200509539856449237e+01,9.690519001118110820e-01
1.202168848135449153e+01,9.694408285157212202e-01
1.203828156414449069e+01,9.683744363502211350e-01
1.205487464693448985e+01,9.690411135072862781e-01
1.207146772972448900e+01,9.683086321669894803e-01
1.208806081251448816e+01,9.694433659328314246e-01
1.210465389530448732e+01,9.706152017844564828e-01
1.212124697809448648e+01,9.691479010173313924e-01
1.213784006088448564e+01,9.702771122243617485e-01
1.215443314367448480e+01,9.713834941839621928e-01
1.217102622646448395e+01,9.710509715555949439e-01
1.218761930925448311e+01,9.718726025686552639e-01
1.220421239204448227e+01,9.713605595357288625e-01
1.222080547483448321e+01,9.702906151161133641e-01
1.223739855762448236e+01,9.717043780660461483e-01
1.225399164041448152e+01,9.721226164227741995e-01
1.227058472320448068e+01,9.718284312534920533e-01
1.228717780599447984e+01,9.704048922455539294e-01
1.230377088878447900e+01,9.701305761423845153e-01
1.232036397157447816e+01,9.708087819370144755e-01
1.233695705436447732e+01,9.703628630784811859e-01
1.235355013715447647e+01,9.715194311081193357e-01
1.237014321994447563e+01,9.708166138494394026e-01
1.238673630273447479e+01,9.701784460880985561e-01
1.240332938552447395e+01,9.702682859219383671e-01
1.241992246831447488e+01,9.697204664345748792e-01
1.243651555110447404e+01,9.708935512523134692e-01
1.245310863389447320e+01,9.704885948924317773e-01
1.246970171668447236e+01,9.698944165058764888e-01
1.248629479947447152e+01,9.691039195275884532e-01
1.250288788226447068e+01,9.691122797543303413e-01
1.251948096505446983e+01,9.708213755972585624e-01
1.253607404784446899e+01,9.705181552843274995e-01
1.255266713063446815e+01,9.699424066681059386e-01
1.256926021342446731e+01,9.710398786707548080e-01
1.258585329621446647e+01,9.711769673112123913e-01
1.260244637900446563e+01,9.715403466812514433e-01
1.261903946179446478e+01,9.731491890592121052e-01
1.263563254458446394e+01,9.733078472702743067e-01
1.265222562737446488e+01,9.718499684619291701e-01
1.266881871016446404e+01,9.732346240873711585e-01
1.268541179295446319e+01,9.733158038317464289e-01
1.270200487574446235e+01,9.739199723045376400e-01
1.271859795853446151e+01,9.755761056983435209e-01
1.273519104132446067e+01,9.765271854759495218e-01
1.275178412411445983e+01,9.774235682202360165e-01
1.276837720690445899e+01,9.785130001653732368e-01
1.278497028969445815e+01,9.800152372322500360e-01
1.280156337248445730e+01,9.802255203472053369e-01
1.281815645527445646e+01,9.819442250825043406e-01
1.283474953806445562e+01,9.831190997680432364e-01
1.285134262085445656e+01,9.857618158170328160e-01
1.286793570364445571e+01,9.863818112025767304e-01
1.288452878643445487e+01,9.877397872363944398e-01
1.290112186922445403e+01,9.895226681098714394e-01
1.291771495201445319e+01,9.909463915073746243e-01
1.293430803480445235e+01,9.919752287182209693e-01
1.295090111759445151e+01,9.917198703353866662e-01
1.296749420038445066e+01,9.941881874001600172e-01
1.298408728317444982e+01,9.954976576042862124e-01
1.300068036596444898e+01,9.981046183641403280e-01
1.301727344875444814e+01,9.978063937965804264e-01
1.303386653154444730e+01,9.999727402757880856e-01
1.305045961433444646e+01,1.001872486924372918e+00
1.306705269712444561e+01,1.002499052047300943e+00
1.308364577991444655e+01,1.003842790608546975e+00
1.310023886270444571e+01,1.005182351041535638e+00
1.311683194549444487e+01,1.006737574292135395e+00
1.313342502828444402e+01,1.007699461578434486e+00
1.315001811107444318e+01,1.009439606006695689e+00
1.316661119386444234e+01,1.010301699072418957e+00
1.318320427665444150e+01,1.011803161638981763e+00
1.319979735944444066e+01,1.012398393771874794e+00
1.321639044223443982e+01,1.013257361549327884e+00
1.323298352502443898e+01,1.014010719473487310e+00
1.324957660781443813e+01,1.014638709349882095e+00
1.326616969060443729e+01,1.015900872142350364e+00
1.328276277339443823e+01,1.015688172459443983e+00
1.329935585618443739e+01,1.017677635657772361e+00
1.331594893897443654e+01,1.017761531202735492e+00
1.333254202176443570e+01,1.018169240351886939e+00
1.334913510455443486e+01,1.019097069947202838e+00
1.336572818734443402e+01,1.019122492111805611e+00
1.338232127013443318e+01,1.020060984218495115e+00
1.339891435292443234e+01,1.020689114638902550e+00
1.341550743571443149e+01,1.021787128459769045e+00
1.343210051850443065e+01,1.021436897563112067e+00
1.344869360129442981e+01,1.022038886691235993e+00
1.346528668408442897e+01,1.023237869674797462e+00
1.348187976687442813e+01,1.023243434094218252e+00
1.349847284966442906e+01,1.023458087234528247e+00
1.351506593245442822e+01,1.022915116455149320e+00
1.353165901524442738e+01,1.022800898587137075e+00
1.354825209803442654e+01,1.023294747198975063e+00
1.356484518082442570e+01,1.023740040239572657e+00
1.358143826361442486e+01,1.025138249299742066e+00
1.359803134640442401e+01,1.025068859378600150e+00
1.361462442919442317e+01,1.024624230785045942e+00
1.363121751198442233e+01,1.024631518412924436e+00
1.364781059477442149e+01,1.024774765659470122e+00
1.366440367756442065e+01,1.024473615951867700e+00
1.368099676035441981e+01,1.024806465482494433e+00
1.369758984314442074e+01,1.024992413803134328e+00
1.371418292593441990e+01,1.025261469947702508e+00
1.373077600872441906e+01,1.024658626065435785e+00
1.374736909151441822e+01,1.023682258029761760e+00
1.376396217430441737e+01,1.024147902736418869e+00
1.378055525709441653e+01,1.023370247144356204e+00
1.379714833988441569e+01,1.023717056598924202e+00
1.381374142267441485e+01,1.023386174147266514e+00
1.383033450546441401e+01,1.022495157567452795e+00
1.384692758825441317e+01,1.022696029118838723e+00
1.386352067104441232e+01,1.021611446059670358e+00
1.388011375383441148e+01,1.022215703243544382e+00
1.389670683662441064e+01,1.020210679591806890e+00
1.391329991941440980e+01,1.019182503971262976e+00
1.392989300220441073e+01,1.018850075357438545e+00
1.394648608499440989e+01,1.018048952463326273e+00
1.396307916778440905e+01,1.017716724279701612e+00
1.397967225057440821e+01,1.017200306109242058e+00
1.399626533336440737e+01,1.016406886543945953e+00
1.401285841615440653e+01,1.015497626002306308e+00
1.402945149894440569e+01,1.013907198512427721e+00
1.404604458173440484e+01,1.012242314316944780e+00
1.406263766452440400e+01,1.013025017475055689e+00
1.407923074731440316e+01,1.011803265744500191e+00
1.409582383010440232e+01,1.010181510145471417e+00
1.411241691289440148e+01,1.010180859374509188e+00
1.412900999568440241e+01,1.009281600576044324e+00
1.414560307847440157e+01,1.008665475232700448e+00
1.416219616126440073e+01,1.007728090454522940e+00
1.417878924405439989e+01,1.006304643225187645e+00
1.419538232684439905e+01,1.004943341315859939e+00
1.421197540963439820e+01,1.005155740186497670e+00
1.422856849242439736e+01,1.004719071032783573e+00
1.424516157521439652e+01,1.002119757302813774e+00
1.426175465800439568e+01,1.002088910661105725e+00
1.427834774079439484e+01,1.001199464740702094e+00
1.429494082358439400e+01,1.000899473511595250e+00
1.431153390637439315e+01,9.986218072379466903e-01
1.432812698916439231e+01,9.995489855333860030e-01
1.434472007195439325e+01,9.988687796750593817e-01
1.436131315474439241e+01,9.986990295473221479e-01
1.437790623753439156e+01,9.964214862986801036e-01
1.439449932032439072e+01,9.955917779436118664e-01
1.441109240311438988e+01,9.944862571732344669e-01
1.442768548590438904e+01,9.951376701295963079e-01
1.444427856869438820e+01,9.939430053368248918e-01
1.446087165148438736e+01,9.938565141512986090e-01
1.447746473427438652e+01,9.927038812835282666e-01
1.449405781706438567e+01,9.932647949684356714e-01
1.451065089985438483e+01,9.924572184424130805e-01
1.452724398264438399e+01,9.918690500134148547e-01
1.454383706543438493e+01,9.913119737494270334e-01
1.456043014822438408e+01,9.906563393909733062e-01
1.457702323101438324e+01,9.908305207788135061e-01
1.459361631380438240e+01,9.910413668279619559e-01
1.461020939659438156e+01,9.909417026551475827e-01
1.462680247938438072e+01,9.901648982796610321e-01
1.464339556217437988e+01,9.907222761061086347e-01
1.465998864496437903e+01,9.897699311799028621e-01
1.467658172775437819e+01,9.913650095699440001e-01
1.469317481054437735e+01,9.912158496539968944e-01
1.470976789333437651e+01,9.905129767465143953e-01
1.472636097612437567e+01,9.904546342955765637e-01
1.474295405891437483e+01,9.909684853293433404e-01
1.475954714170437398e+01,9.895367531143886008e-01
1.477614022449437492e+01,9.897048116572859655e-01
1.479273330728437408e+01,9.902803868538999632e-01
1.480932639007437324e+01,9.903239774443124421e-01
1.482591947286437239e+01,9.887548238723123939e-01
1.484251255565437155e+01,9.890241240386590249e-01
1.485910563844437071e+01,9.901356774733889310e-01
1.487569872123436987e+01,9.877916516484359644e-01
1.489229180402436903e+01,9.895485523380010973e-01
1.490888488681436819e+01,9.896352918839286250e-01
1.492547796960436735e+01,9.900737877402606690e-01
1.494207105239436650e+01,9.889621002584630949e-01
1.495866413518436566e+01,9.882853991916317193e-01
1.497525721797436660e+01,9.900153154964302926e-01
1.499185030076436576e+01,9.885432389016063359e-01
1.500844338355436491e+01,9.888327688664363402e-01
1.502503646634436407e+01,9.885551626548859661e-01
1.504162954913436323e+01,9.880170319163257275e-01
1.505822263192436239e+01,9.890371012644242343e-01
1.507481571471436155e+01,9.870479214040691618e-01
1.509140879750436071e+01,9.878800060209599332e-01
1.510800188029435986e+01,9.867956909731369075e-01
1.512459496308435902e+01,9.873671925072766697e-01
1.514118804587435818e+01,9.877235650983069437e-01
1.515778112866435734e+01,9.880392389201625436e-01
1.517437421145435650e+01,9.862348389177167940e-01
1.519096729424435566e+01,9.870305377934283086e-01
1.520756037703435659e+01,9.872814736894949261e-01
1.522415345982435575e+01,9.865475755624173448e-01
1.524074654261435491e+01,9.866769474379127880e-01
1.525733962540435407e+01,9.870601596368971942e-01
1.527393270819435322e+01,9.874746295578149535e-01
1.529052579098435238e+01,9.886117702817117658e-01
1.530711887377435154e+01,9.875814001536832309e-01
1.532371195656435070e+01,9.879710174960369962e-01
1.534030503935434986e+01,9.881328261724554585e-01
1.535689812214434902e+01,9.899803817626781077e-01
1.537349120493434818e+01,9.890044346864952374e-01
1.539008428772434733e+01,9.903124569850226822e-01
1.540667737051434827e+01,9.900179737714830397e-01
1.542327045330434743e+01,9.901984076386302069e-01
1.543986353609434659e+01,9.912452144122606557e-01
1.545645661888434574e+01,9.912273327833347469e-01
1.547304970167434490e+01,9.910974171185144010e-01
1.548964278446434406e+01,9.920281626030643674e-01
1.550623586725434322e+01,9.929747918884253011e-01
1.552282895004434238e+01,9.929052699090135103e-01
1.553942203283434154e+01,9.936986266584519889e-01
1.555601511562434069e+01,9.945759069357305027e-01
1.557260819841433985e+01,9.945839139089317493e-01
1.558920128120433901e+01,9.959948389904498267e-01
1.560579436399433817e+01,9.951702014475891644e-01
1.562238744678433910e+01,9.969455627870411618e-01
1.563898052957433826e+01,9.972054262985131645e-01
1.565557361236433742e+01,9.975832777639724869e-01
1.567216669515433658e+01,9.976738940347839035e-01
1.568875977794433574e+01,9.976960175056446278e-01
1.570535286073433490e+01,9.989617122892131551e-01
1.572194594352433406e+01,1.000042625212335334e+00
1.573853902631433321e+01,9.992129433410047445e-01
1.575513210910433237e+01,1.000685449218463363e+00
1.577172519189433153e+01,1.000852816906297793e+00
1.578831827468433069e+01,1.002234006872517513e+00
1.580491135747432985e+01,1.000679180546381719e+00
1.582150444026433078e+01,1.001453016963067766e+00
1.583809752305432994e+01,1.002678129039892285e+00
1.585469060584432910e+01,1.001654978045854794e+00
1.587128368863432826e+01,1.003356955242878712e+00
1.588787677142432742e+01,1.003987106147311348e+00
1.590446985421432657e+01,1.003768337917198883e+00
1.592106293700432573e+01,1.003711811377294039e+00
1.593765601979432489e+01,1.003916280772356062e+00
1.595424910258432405e+01,1.004311436586764916e+00
1.597084218537432321e+01,1.005683830924052335e+00
1.598743526816432237e+01,1.004518684945051143e+00
1.600402835095432152e+01,1.005297457219228585e+00
1.602062143374432424e+01,1.005660638709017007e+00
1.603721451653431984e+01,1.005287869978367166e+00
1.605380759932432255e+01,1.005877506557673495e+00
1.607040068211431816e+01,1.006755148740377637e+00
1.608699376490432087e+01,1.006597995068641227e+00
1.610358684769431648e+01,1.005928563347066929e+00
1.612017993048431919e+01,1.005973261792496576e+00
1.613677301327431479e+01,1.006928683003785574e+00
1.615336609606431750e+01,1.006629278876272959e+00
1.616995917885431311e+01,1.007532939526876170e+00
1.618655226164431582e+01,1.008081607852898465e+00
1.620314534443431143e+01,1.009247087595494641e+00
1.621973842722431414e+01,1.007803838582377542e+00
1.623633151001430974e+01,1.006389355609617287e+00
1.625292459280431245e+01,1.008286129804842890e+00
1.626951767559430806e+01,1.007921823475096401e+00
1.628611075838431077e+01,1.007118651323595238e+00
1.630270384117430638e+01,1.007540875519252754e+00
1.631929692396430909e+01,1.007591467529853180e+00
1.633589000675430469e+01,1.007432341054489644e+00
1.635248308954430740e+01,1.008476209485412500e+00
1.636907617233431012e+01,1.007161932826637907e+00
1.638566925512430572e+01,1.007231064083584871e+00
1.640226233791430843e+01,1.007366415915980307e+00
1.641885542070430404e+01,1.007934254074824176e+00
1.643544850349430675e+01,1.006819163977751508e+00
1.645204158628430235e+01,1.006715155238760095e+00
1.646863466907430507e+01,1.006152194479346340e+00
1.648522775186430067e+01,1.007227905568942372e+00
1.650182083465430338e+01,1.004433570529362774e+00
1.651841391744429899e+01,1.006478427410970600e+00
1.653500700023430170e+01,1.006049210491898549e+00
1.655160008302429731e+01,1.005108443849309419e+00
1.656819316581430002e+01,1.004410310315819066e+00
1.658478624860429562e+01,1.004119583660636250e+00
