r,g_r
2.615963828606450825e+00,3.614639902308546482e+00
2.630619088150464080e+00,3.297968192789265007e+00
2.645274347694478223e+00,3.015635060797278388e+00
2.659929607238491478e+00,2.758430330841214140e+00
2.674584866782505621e+00,2.529937161305113147e+00
2.689240126326518876e+00,2.320950134218211947e+00
2.703895385870533019e+00,2.135759754468693483e+00
2.718550645414546274e+00,1.966837301516521697e+00
2.733205904958560417e+00,1.817071353780673970e+00
2.747861164502573672e+00,1.682830724078435036e+00
2.762516424046587815e+00,1.563501956351396993e+00
2.777171683590601958e+00,1.457695470911204660e+00
2.791826943134615213e+00,1.363803837072820491e+00
2.806482202678629356e+00,1.280174478284722861e+00
2.821137462222642611e+00,1.207275021263031656e+00
2.835792721766656754e+00,1.140658394051509594e+00
2.850447981310670009e+00,1.089870007603321422e+00
2.865103240854684152e+00,1.039647045090172695e+00
2.879758500398697407e+00,9.991839661474604117e-01
2.894413759942711550e+00,9.646449597863900882e-01
2.909069019486724805e+00,9.385996077093102796e-01
2.923724279030738948e+00,9.174922037151183041e-01
2.938379538574752203e+00,8.997755886086469257e-01
2.953034798118766346e+00,8.863658038494844904e-01
2.967690057662779601e+00,8.793881362961458725e-01
2.982345317206793744e+00,8.688952044866656843e-01
2.997000576750807888e+00,8.673370039838325107e-01
3.011655836294821142e+00,8.697146788333616207e-01
3.026311095838835286e+00,8.699729503177137113e-01
3.040966355382848541e+00,8.728068737738599037e-01
3.055621614926862684e+00,8.755237232107524470e-01
3.070276874470875939e+00,8.769709333192210465e-01
3.084932134014890082e+00,8.781518018428675632e-01
3.099587393558903337e+00,8.797125658926371328e-01
3.114242653102917480e+00,8.774402399416485476e-01
3.128897912646930735e+00,8.762263986441265473e-01
3.143553172190944878e+00,8.732963058104520337e-01
3.158208431734958133e+00,8.680376473823355754e-01
3.172863691278972276e+00,8.598823559419592755e-01
3.187518950822985531e+00,8.515294946150606670e-01
3.202174210366999674e+00,8.432223221570595006e-01
3.216829469911013817e+00,8.326501689420103824e-01
3.231484729455027072e+00,8.265383771052957629e-01
3.246139988999041215e+00,8.130274274449278415e-01
3.260795248543054470e+00,8.046406972852789830e-01
3.275450508087068613e+00,7.949636020528658698e-01
3.290105767631081868e+00,7.853935879428853850e-01
3.304761027175096011e+00,7.807678794205065165e-01
3.319416286719109266e+00,7.763512072964638966e-01
3.334071546263123409e+00,7.746266263707340949e-01
3.348726805807136664e+00,7.786274942296556034e-01
3.363382065351150807e+00,7.848499318137190928e-01
3.378037324895164062e+00,7.938271284803806171e-01
3.392692584439178205e+00,8.045377935010536996e-01
3.407347843983191460e+00,8.195478775568926233e-01
3.422003103527205603e+00,8.365581866669047351e-01
3.436658363071219746e+00,8.546604969694945320e-01
3.451313622615233001e+00,8.777569607510770089e-01
3.465968882159247144e+00,9.035997465609203472e-01
3.480624141703260399e+00,9.400541463023234234e-01
3.495279401247274542e+00,9.908218809276679861e-01
3.509934660791287797e+00,1.066651298430032258e+00
3.524589920335301940e+00,1.134899129954580754e+00
3.539245179879315195e+00,1.193849289488320364e+00
3.553900439423329338e+00,1.241031047154866895e+00
3.568555698967342593e+00,1.277623462740516747e+00
3.583210958511356736e+00,1.305270398113179464e+00
3.597866218055369991e+00,1.322204136713128086e+00
3.612521477599384134e+00,1.335779831507284410e+00
3.627176737143397389e+00,1.339957091103187725e+00
3.641831996687411532e+00,1.339569740182423141e+00
3.656487256231425675e+00,1.333317263348114290e+00
3.671142515775438930e+00,1.323764129610684348e+00
3.685797775319453073e+00,1.312423124687155385e+00
3.700453034863466328e+00,1.294404467017638449e+00
3.715108294407480471e+00,1.281997423746461529e+00
3.729763553951493726e+00,1.264497667128535285e+00
3.744418813495507870e+00,1.247449043716620576e+00
3.759074073039521124e+00,1.231485627014571760e+00
3.773729332583535268e+00,1.210827369546279231e+00
3.788384592127548522e+00,1.190884539294940536e+00
3.803039851671562666e+00,1.172657644039908353e+00
3.817695111215575920e+00,1.153345248484928920e+00
3.832350370759590064e+00,1.134200033615529568e+00
3.847005630303603319e+00,1.113563955804277361e+00
3.861660889847617462e+00,1.096453785489706290e+00
3.876316149391631605e+00,1.078886099013865119e+00
3.890971408935644860e+00,1.060804681997460586e+00
3.905626668479659003e+00,1.045746180387086444e+00
3.920281928023672258e+00,1.031666925354379982e+00
3.934937187567686401e+00,1.016421675208348141e+00
3.949592447111699656e+00,1.000547256613439018e+00
3.964247706655713799e+00,9.889722713194394332e-01
3.978902966199727054e+00,9.727501349433065325e-01
3.993558225743741197e+00,9.570986045941520803e-01
4.008213485287754452e+00,9.387876812299587037e-01
4.022868744831768595e+00,9.201121926533003537e-01
4.037524004375782738e+00,8.966164890078877070e-01
4.052179263919795993e+00,8.706722373428192885e-01
4.066834523463809248e+00,8.446088431945528718e-01
4.081489783007823391e+00,8.198700766477686752e-01
4.096145042551837534e+00,7.918403824891701026e-01
4.110800302095850789e+00,7.650984938292509918e-01
4.125455561639864044e+00,7.428720872963653354e-01
4.140110821183878187e+00,7.222178866782571482e-01
4.154766080727892330e+00,7.003483981928807500e-01
4.169421340271905585e+00,6.798177244997278823e-01
4.184076599815918840e+00,6.609600095544320153e-01
4.198731859359932983e+00,6.454756533643711824e-01
4.213387118903947126e+00,6.297801509662067643e-01
4.228042378447961269e+00,6.167206932741211567e-01
4.242697637991974524e+00,6.043383340283854377e-01
4.257352897535987779e+00,5.915636599383019556e-01
4.272008157080001922e+00,5.825743135228210745e-01
4.286663416624016065e+00,5.753270218638587563e-01
4.301318676168029320e+00,5.692126054757378206e-01
4.315973935712042575e+00,5.625946196173268188e-01
4.330629195256056718e+00,5.590217035778110022e-01
4.345284454800070861e+00,5.574729692666525738e-01
4.359939714344084116e+00,5.557394878810718586e-01
4.374594973888097371e+00,5.545861215015609469e-01
4.389250233432111514e+00,5.554130218382515860e-01
4.403905492976125657e+00,5.584302378521602828e-01
4.418560752520138912e+00,5.600335058031571389e-01
4.433216012064153055e+00,5.621265462539251079e-01
4.447871271608166310e+00,5.650166399446081567e-01
4.462526531152180453e+00,5.658445465793323637e-01
4.477181790696194597e+00,5.673525403730637073e-01
4.491837050240207851e+00,5.684744964480625828e-01
4.506492309784221106e+00,5.701476415886617133e-01
4.521147569328235249e+00,5.719888949184178673e-01
4.535802828872249393e+00,5.741934339988663538e-01
4.550458088416262648e+00,5.733243897050437354e-01
4.565113347960275902e+00,5.742476297078392689e-01
4.579768607504290046e+00,5.750293660560151787e-01
4.594423867048304189e+00,5.745454659532568398e-01
4.609079126592317444e+00,5.770423637841395337e-01
4.623734386136330698e+00,5.763394870766633815e-01
4.638389645680344842e+00,5.756153055360271331e-01
4.653044905224358985e+00,5.787352148073806601e-01
4.667700164768373128e+00,5.784794572619872399e-01
4.682355424312386383e+00,5.801018047303543312e-01
4.697010683856399638e+00,5.837543897502448509e-01
4.711665943400413781e+00,5.842217077688525162e-01
4.726321202944427924e+00,5.888798826494637817e-01
4.740976462488441179e+00,5.939003225420366183e-01
4.755631722032454434e+00,5.964069046113146255e-01
4.770286981576468577e+00,6.032841314503237795e-01
4.784942241120482720e+00,6.105628568405150336e-01
4.799597500664495975e+00,6.205701894113568873e-01
4.814252760208509230e+00,6.324378103000627416e-01
4.828908019752523373e+00,6.474910355104377402e-01
4.843563279296537516e+00,6.683348018020188741e-01
4.858218538840550771e+00,6.920499006696123612e-01
4.872873798384564914e+00,7.203259481082110449e-01
4.887529057928578169e+00,7.539209073148832596e-01
4.902184317472592312e+00,7.955215901089932595e-01
4.916839577016606455e+00,8.419626848734128588e-01
4.931494836560619710e+00,8.995305329883117595e-01
4.946150096104632965e+00,9.634808485106872711e-01
4.960805355648647108e+00,1.035721428242738495e+00
4.975460615192661251e+00,1.122228159264007097e+00
4.990115874736674506e+00,1.228109802779662862e+00
5.004771134280687761e+00,1.390091542037170003e+00
5.019426393824701904e+00,1.562125812999462848e+00
5.034081653368716047e+00,1.689135105892513034e+00
5.048736912912729302e+00,1.782753568907059938e+00
5.063392172456742557e+00,1.846393245551122275e+00
5.078047432000756700e+00,1.883164573133195407e+00
5.092702691544770843e+00,1.897832314683139066e+00
5.107357951088784986e+00,1.894959235897380134e+00
5.122013210632798241e+00,1.880637832020478628e+00
5.136668470176811496e+00,1.851799593862873516e+00
5.151323729720825639e+00,1.816029205715284256e+00
5.165978989264839782e+00,1.777322485151383136e+00
5.180634248808853037e+00,1.733909209845863497e+00
5.195289508352866292e+00,1.688946760868401897e+00
5.209944767896880435e+00,1.639322238208353877e+00
5.224600027440894578e+00,1.592403590721285900e+00
5.239255286984907833e+00,1.541434295057056758e+00
5.253910546528921088e+00,1.496935906001284344e+00
5.268565806072935231e+00,1.449660749396199044e+00
5.283221065616949375e+00,1.406094409408602086e+00
5.297876325160962629e+00,1.362462536668396229e+00
5.312531584704976773e+00,1.324904198447074188e+00
5.327186844248990027e+00,1.286165990996278152e+00
5.341842103793004171e+00,1.254989288891469323e+00
5.356497363337018314e+00,1.221001260805810951e+00
5.371152622881031569e+00,1.193411976286532283e+00
5.385807882425044824e+00,1.165094769968234800e+00
5.400463141969058967e+00,1.139697067593973046e+00
5.415118401513073110e+00,1.118680462293890399e+00
5.429773661057086365e+00,1.097899372997025447e+00
5.444428920601099620e+00,1.081068180740309748e+00
5.459084180145113763e+00,1.065204029726284585e+00
5.473739439689127906e+00,1.051922354005771831e+00
5.488394699233141161e+00,1.037878240032077848e+00
5.503049958777154416e+00,1.027727765293722895e+00
5.517705218321168559e+00,1.015147091642849109e+00
5.532360477865182702e+00,1.007003705618426226e+00
5.547015737409196845e+00,1.000659040743924422e+00
5.561670996953210100e+00,9.925339413562702662e-01
5.576326256497223355e+00,9.853900993307898037e-01
5.590981516041237498e+00,9.803967189162693385e-01
5.605636775585251641e+00,9.731105206309861311e-01
5.620292035129264896e+00,9.689066747041031880e-01
5.634947294673278151e+00,9.622705385315292181e-01
5.649602554217292294e+00,9.562422017292466769e-01
5.664257813761306437e+00,9.504748684568085082e-01
5.678913073305319692e+00,9.451831166242440352e-01
5.693568332849332947e+00,9.396847370690758483e-01
5.708223592393347090e+00,9.348218228205182889e-01
5.722878851937361233e+00,9.298883461511502357e-01
5.737534111481374488e+00,9.265406120524272149e-01
5.752189371025388631e+00,9.217961053296690466e-01
5.766844630569401886e+00,9.194457828894735396e-01
5.781499890113416029e+00,9.163637652749886398e-01
5.796155149657430172e+00,9.163786049760563879e-01
5.810810409201443427e+00,9.143197073560006549e-01
5.825465668745456682e+00,9.133038543258646946e-01
5.840120928289470825e+00,9.161854744425115271e-01
5.854776187833484968e+00,9.186013775135835058e-01
5.869431447377498223e+00,9.232987640576530985e-01
5.884086706921511478e+00,9.298536576148274113e-01
5.898741966465525621e+00,9.368153032733608221e-01
5.913397226009539764e+00,9.469186309762017695e-01
5.928052485553553019e+00,9.592604986621117158e-01
5.942707745097566274e+00,9.707467162151692808e-01
5.957363004641580417e+00,9.824715995973183347e-01
5.972018264185594560e+00,9.990211784795233196e-01
5.986673523729608704e+00,1.014470391588309983e+00
6.001328783273621958e+00,1.034663245744532167e+00
6.015984042817635213e+00,1.055994419908059756e+00
6.030639302361649356e+00,1.076705073337851815e+00
6.045294561905663500e+00,1.096393763845791014e+00
6.059949821449676755e+00,1.114624504477008227e+00
6.074605080993690009e+00,1.133047423552880240e+00
6.089260340537704153e+00,1.147855939911984535e+00
6.103915600081718296e+00,1.164559607873759672e+00
6.118570859625731551e+00,1.175467922297861234e+00
6.133226119169744806e+00,1.185707839993237922e+00
6.147881378713758949e+00,1.191950347549046718e+00
6.162536638257773092e+00,1.198981428801638494e+00
6.177191897801786347e+00,1.202739470648531039e+00
6.191847157345800490e+00,1.200956907044684163e+00
6.206502416889813745e+00,1.199940872864373897e+00
6.221157676433827888e+00,1.199293871142470769e+00
6.235812935977842031e+00,1.191530541520894104e+00
6.250468195521855286e+00,1.189275591301574009e+00
6.265123455065868541e+00,1.181643972572359091e+00
6.279778714609882684e+00,1.174101696686386864e+00
6.294433974153896827e+00,1.163482086432686691e+00
6.309089233697910082e+00,1.154289809487075713e+00
6.323744493241923337e+00,1.144113757131660636e+00
6.338399752785937480e+00,1.133468518228562871e+00
6.353055012329951623e+00,1.119086567985772440e+00
6.367710271873964878e+00,1.107298894199831407e+00
6.382365531417978133e+00,1.093649326222319251e+00
6.397020790961992276e+00,1.079787874532435632e+00
6.411676050506006419e+00,1.066295250559113228e+00
6.426331310050020562e+00,1.052081349200890470e+00
6.440986569594033817e+00,1.038476305905801977e+00
6.455641829138047072e+00,1.023553021063426716e+00
6.470297088682061215e+00,1.007983978657777557e+00
6.484952348226075358e+00,9.930119799835704919e-01
6.499607607770088613e+00,9.792613667323676330e-01
6.514262867314101868e+00,9.671762465144423393e-01
6.528918126858116011e+00,9.504628312802695378e-01
6.543573386402130154e+00,9.367890319932801191e-01
6.558228645946143409e+00,9.215720912841867118e-01
6.572883905490156664e+00,9.098664605408591788e-01
6.587539165034170807e+00,8.956096689304531289e-01
6.602194424578184950e+00,8.822604371426514547e-01
6.616849684122198205e+00,8.691648068221976553e-01
6.631504943666212348e+00,8.577014289895997790e-01
6.646160203210225603e+00,8.448044048565922504e-01
6.660815462754239746e+00,8.343285209303316075e-01
6.675470722298253889e+00,8.251951862868899257e-01
6.690125981842267144e+00,8.163923824215686409e-01
6.704781241386280399e+00,8.081165394583317285e-01
6.719436500930294542e+00,7.995306749225545850e-01
6.734091760474308686e+00,7.916241485083487239e-01
6.748747020018321940e+00,7.864040594971527520e-01
6.763402279562335195e+00,7.799198345258199216e-01
6.778057539106349338e+00,7.747220781179321447e-01
6.792712798650363482e+00,7.697862893500769799e-01
6.807368058194376736e+00,7.649138558823668221e-01
6.822023317738389991e+00,7.615433078841508108e-01
6.836678577282404135e+00,7.588588475239889108e-01
6.851333836826418278e+00,7.547979722948129355e-01
6.865989096370432421e+00,7.532299256397652076e-01
6.880644355914445676e+00,7.522326349348296137e-01
6.895299615458458931e+00,7.492980893998671954e-01
6.909954875002473074e+00,7.502835812813337668e-01
6.924610134546487217e+00,7.501331332844890509e-01
6.939265394090500472e+00,7.521659249277758974e-01
6.953920653634513727e+00,7.526256603700366421e-01
6.968575913178527870e+00,7.521177815528914401e-01
6.983231172722542013e+00,7.550964087672653591e-01
6.997886432266555268e+00,7.575407851573354723e-01
7.012541691810568523e+00,7.611457397019844029e-01
7.027196951354582666e+00,7.630821194010920516e-01
7.041852210898596809e+00,7.653547041413892860e-01
7.056507470442610064e+00,7.681276739589583125e-01
7.071162729986624207e+00,7.712340985613522770e-01
7.085817989530637462e+00,7.743592739917604106e-01
7.100473249074651605e+00,7.788086474189938047e-01
7.115128508618665748e+00,7.828175689740887178e-01
7.129783768162679003e+00,7.866571687766910070e-01
7.144439027706692258e+00,7.900902950707137107e-01
7.159094287250706401e+00,7.931090184031979184e-01
7.173749546794720544e+00,7.962194519199046194e-01
7.188404806338733799e+00,7.992075561696004860e-01
7.203060065882747054e+00,8.052191737858663823e-01
7.217715325426761197e+00,8.094546079487073831e-01
7.232370584970775340e+00,8.132778246701399816e-01
7.247025844514788595e+00,8.176932316828442460e-01
7.261681104058801850e+00,8.224641289621232865e-01
7.276336363602815993e+00,8.277471580421745800e-01
7.290991623146830136e+00,8.355923838415770799e-01
7.305646882690844279e+00,8.408842771465744326e-01
7.320302142234857534e+00,8.475314568730321074e-01
7.334957401778870789e+00,8.561603586110196895e-01
7.349612661322884932e+00,8.670381993588184288e-01
7.364267920866899075e+00,8.781918025783855830e-01
7.378923180410912330e+00,8.900034947938205709e-01
7.393578439954925585e+00,9.068950373506547979e-01
7.408233699498939728e+00,9.243061191376089614e-01
7.422888959042953871e+00,9.442366585193543438e-01
7.437544218586967126e+00,9.647461723662393851e-01
7.452199478130980381e+00,9.888932295105096193e-01
7.466854737674994524e+00,1.015510071220075972e+00
7.481509997219008667e+00,1.042964009600415354e+00
7.496165256763021922e+00,1.072513467415123101e+00
7.510820516307036065e+00,1.105523512850313139e+00
7.525475775851049320e+00,1.137089845831087631e+00
7.540131035395063464e+00,1.169762909112713523e+00
7.554786294939077607e+00,1.197845189949959366e+00
7.569441554483090862e+00,1.225225126848954682e+00
7.584096814027104116e+00,1.248680759115784467e+00
7.598752073571118260e+00,1.265800387924302717e+00
7.613407333115132403e+00,1.282180798974895675e+00
7.628062592659145658e+00,1.289082607492123111e+00
7.642717852203158913e+00,1.294357888904869691e+00
7.657373111747173056e+00,1.298970436602614464e+00
7.672028371291187199e+00,1.296480167341721446e+00
7.686683630835200454e+00,1.293812182741885808e+00
7.701338890379213709e+00,1.286278680670394525e+00
7.715994149923227852e+00,1.278520744065374082e+00
7.730649409467241995e+00,1.269058201932988128e+00
7.745304669011256138e+00,1.257156397181125040e+00
7.759959928555269393e+00,1.245224908300787803e+00
7.774615188099282648e+00,1.230313155511864265e+00
7.789270447643296791e+00,1.214589747431861655e+00
7.803925707187310934e+00,1.202147778386430499e+00
7.818580966731324189e+00,1.185983567633343227e+00
7.833236226275337444e+00,1.172816890744880380e+00
7.847891485819351587e+00,1.158213063248636265e+00
7.862546745363365730e+00,1.143795059044485640e+00
7.877202004907378985e+00,1.129774466061026272e+00
7.891857264451392240e+00,1.117381972867618867e+00
7.906512523995406383e+00,1.104793375019203605e+00
7.921167783539420526e+00,1.093939525705646565e+00
7.935823043083433781e+00,1.082841725074613404e+00
7.950478302627447924e+00,1.073132946371245122e+00
7.965133562171461179e+00,1.062524701855887876e+00
7.979788821715475322e+00,1.054124302393841806e+00
7.994444081259489465e+00,1.047741469016829186e+00
8.009099340803501832e+00,1.038791621937114718e+00
8.023754600347515975e+00,1.030344787934045936e+00
8.038409859891530118e+00,1.025992349346792398e+00
8.053065119435544261e+00,1.019888834016938528e+00
8.067720378979558404e+00,1.014932107110138926e+00
8.082375638523570771e+00,1.010054304913634349e+00
8.097030898067584914e+00,1.006049223812403026e+00
8.111686157611599057e+00,1.000442117904112527e+00
8.126341417155611424e+00,9.990361459452117288e-01
8.140996676699625567e+00,9.947806123034861336e-01
8.155651936243639710e+00,9.911740409109827121e-01
8.170307195787653853e+00,9.889872519441457177e-01
8.184962455331667996e+00,9.858963945082661606e-01
8.199617714875682140e+00,9.858506962058523060e-01
8.214272974419694506e+00,9.817122580538751864e-01
8.228928233963708649e+00,9.808346297852121864e-01
8.243583493507722793e+00,9.788884730302299664e-01
8.258238753051735159e+00,9.782304619097134113e-01
8.272894012595749302e+00,9.787646126080635778e-01
8.287549272139763445e+00,9.764026689798284142e-01
8.302204531683777589e+00,9.774452086153191388e-01
8.316859791227791732e+00,9.765804295405176028e-01
8.331515050771804098e+00,9.779970412872747154e-01
8.346170310315818242e+00,9.812244361863117215e-01
8.360825569859832385e+00,9.819823275727825873e-01
8.375480829403844751e+00,9.847793839552617667e-01
8.390136088947858894e+00,9.878943974843205078e-01
8.404791348491873038e+00,9.934136845606930111e-01
8.419446608035887181e+00,9.982708656294844163e-01
8.434101867579901324e+00,1.003144441417154198e+00
8.448757127123915467e+00,1.009890937347114770e+00
8.463412386667927834e+00,1.016087752348857176e+00
8.478067646211941977e+00,1.024501051947229513e+00
8.492722905755956120e+00,1.034057706199278837e+00
8.507378165299968487e+00,1.038893983183150738e+00
8.522033424843982630e+00,1.050403224746328412e+00
