x,y
3.277332517997311356e+01,4.514102645335638897e+01
1.136708217759720441e+01,2.246603735875989827e+01
2.463387759335879679e+01,6.777207368516001473e+00
1.514111258058231435e+01,2.365298816814139826e+01
3.214070158274536571e+00,3.061783086864725689e+01
4.689314310583108636e+01,4.090264229203544488e+01
2.475434137016709712e+01,2.748060463118715901e+01
6.219009912351292080e+00,1.491817032396158993e+01
4.196826087923806625e+01,2.243776080126650641e+01
3.326270699766560313e+01,4.121099535025434335e+01
4.951313391917267381e+01,2.693586315225991967e+01
3.093220964039870680e+01,8.552616604808922496e-01
1.623361223721897062e+01,3.891674085516621062e+01
3.217123711229594818e+01,2.116193045387334237e+01
9.124399363197497337e+00,3.558884746768102048e+01
1.477729703475625378e+01,4.182091688151076170e+01
1.391489706093608092e+01,4.486382305828394834e+01
4.028406473249551567e+01,1.718526918457937924e+01
4.070041261193732396e+01,3.590413076199344999e+01
4.903742525250451223e+01,3.912351813863689642e+01
4.282857171195550983e+00,1.121275849560733207e+01
1.103027116649543338e+01,4.937270759475282489e+01
8.166813487206653122e+00,3.215807796571594679e+01
3.516208622676535356e+01,1.517766828434531767e+01
2.544200423135237443e+01,3.596434918867131358e+01
4.065813954289691168e+01,4.793204229682167039e+01
1.318637997758244751e+01,3.486578292720611927e+01
1.330453888592512079e+01,1.642784023889386802e+01
4.083031842103440567e+01,4.186367965061617724e+01
2.676990671527406107e-01,4.787850517874903034e+01
2.858362044063832030e+01,1.954010665631904331e+01
2.408022742979229847e+01,2.037592454266011543e+01
2.527879771511902618e+01,9.676786397265361828e+00
3.945260655015424334e+01,2.038818463144225035e+01
9.423978612764869478e-01,4.215599468902725278e+01
3.641032756078076460e+01,2.063405059354341375e+00
2.747764121467867682e+01,3.858731002958674594e+01
3.304824055680569472e+01,2.739883649995041992e+01
1.401056368444322331e+01,3.742824549019339742e+01
5.847184391397797221e+00,3.017261194942085467e+01
4.092003941944147272e+01,3.845984252118039848e+01
3.972013755095038334e+01,4.483633220635925198e+01
1.429533812064198806e+01,4.822098281048069168e+01
2.415612779335945604e+01,1.251492207643574384e+00
7.801390396120825521e+00,4.479716885417201411e+01
4.059741992585504278e+01,1.285456494768193636e+01
5.898519687128678690e+00,4.869539196464715047e+01
3.654526321796443966e+01,2.097181003137503197e+01
1.244427924663326301e+01,8.961706224183689784e+00
4.514401265012713083e+01,9.531964743181852384e+00
1.661051362217135363e+01,3.418790839769797429e+01
4.510069344410783287e+01,2.116135326020259910e+01
2.195017234912000603e+01,4.317198530539751289e+01
1.475433772408444977e+00,1.065223001982791651e+01
2.360410545258927328e+01,2.504688714999414856e+01
4.431333589342460755e+01,1.806503946753073819e+01
1.258761731190948652e+01,3.150498216379054384e+01
2.745070656188053349e+01,2.893940409178158291e+01
1.031893697879361405e+01,1.961519126032485127e+00
4.304331914324554731e+01,6.941369173263342240e+00
2.150043931312837131e+01,1.961559049361975227e+01
1.730139065609014182e+01,2.860852195712666912e+01
4.363437864466015981e+01,1.236919166903179956e+01
3.912716772972081003e+01,1.016224282499063669e+01
4.087855474432986824e+01,9.077321787505125972e-01
3.212263100873624211e+01,6.672320013169018793e+00
1.074535740295425690e+01,3.359982163639926256e+01
2.674469411949701225e+01,4.440645656824094623e+00
3.774067364158172921e+01,3.459639741780235767e+01
2.747043416156859763e+01,1.177465536550606906e+01
4.141205053104321188e+00,5.545553086890059546e+00
1.545981792681280176e+01,1.062025677467664053e+01
4.465431212232842739e+01,2.728560235519771027e+01
4.624896863814895198e+01,7.257680470347376733e+00
2.761573579390941191e+01,2.610350053726596187e+01
1.645508073347315303e+01,2.584604278119441290e+01
3.560834982813307192e+01,2.726426011878013256e+01
4.508680639869977824e+01,4.528717548085751332e+01
1.840084118858756668e+01,2.348467719459551972e+01
4.677994415218152824e+01,3.637782206769327331e+01
3.055326214120279005e+01,8.768139193016700972e+00
2.871694501670317479e+01,3.273655079384765543e+01
3.170883261057857894e+01,3.330157405362897549e+01
1.322760845287939446e+01,6.007613563836001092e+00
6.443374509645662940e+00,3.456960482763898312e+01
2.006716344301613475e+01,4.100053050735404980e+01
3.486746042652740840e+01,3.571282833842653304e+01
1.563521159856063392e+01,1.852250857903305814e+01
2.924422609568243736e+00,2.814385971459818947e+00
9.035714012102507908e+00,1.766403204178059383e+01
2.186861340600780679e+01,3.797543867532644413e+01
1.713777629075866216e+01,4.310707982695003437e+01
2.405081632635113920e+01,1.785228874575038205e+01
1.915095870586280213e+01,1.430249986888969538e+01
3.392478274728263443e+01,1.854312204461629676e+01
3.430736503510798485e+01,3.271762442855090569e+01
3.232955569371281968e+01,1.340001882562024527e+01
1.948030914302089656e+01,4.403238801118340717e+01
4.631999922562754790e+01,8.525707704339235971e-02
2.548183966697461145e+01,4.845799443806392048e+01
1.136090171560410411e+01,2.837106434129110610e+01
2.016833234185033774e+01,4.800487836360948890e+00
1.674058806163676039e+01,4.926206184308286851e+01
1.987797589313407798e+01,1.720541597295429659e-01
3.591969769870659235e+01,7.826475152866207097e+00
3.761592994427184777e+01,4.332137693568525094e+01
4.960291004075218524e+01,2.130606475920305343e+01
4.028801865735860410e+00,2.583909186708571681e+01
4.467747263427093429e+01,3.856914273503142709e+01
2.827137294139852486e+00,1.402784839552202456e+01
1.966867697497888301e+01,1.790113129982351836e+01
2.968505658120511015e+01,2.223668073478978258e+01
3.239049762743106697e+01,4.785788163068426826e+01
7.986448321482207291e+00,2.693807542756985285e+01
4.405569176623311733e+01,4.802594046948061646e+01
4.603797942171910762e+01,1.335315810703971806e+01
3.013026556089335273e+01,3.038282062461064115e+01
2.434715999227429251e+01,4.000200822490376140e+01
2.246869504335722301e+00,3.367993941398665925e+01
3.670359550184296893e+01,4.097537995470548822e+01
4.433918732988749412e+01,3.332962669933035471e+01
3.348916279628601700e+01,8.972954556475837506e+00
2.261496799384779521e+01,4.838303574306861066e+01
1.260653382819594093e+01,2.498834594641900608e+01
4.082324185892520774e+00,3.691809052744729058e+01
1.730911638347264869e+01,1.643200713660326429e+01
3.068568439225079914e+01,2.656304185410373009e+01
4.505752009502468525e+01,3.798824720145604683e+00
3.764338626246480857e+01,4.971650656642602684e+01
5.047639205523324790e+00,1.304310944044199116e+00
5.069825239397633965e+00,3.955398528329281049e+01
2.846063982002528192e+01,4.938684699545173373e+01
1.886505374352122644e+01,3.083926149193435862e+01
1.063894496037556792e+01,1.288294560960538604e+01
1.124025428226231638e+00,3.684328206570885444e-01
4.712903472889875900e+01,4.352390730409395303e+01
2.425987359532760124e+00,1.910127195811974232e+01
2.994024484015894316e+01,4.658423512469990868e+01
3.427471802481267105e+01,3.868083758050250509e+01
1.481246207482702992e+01,1.063859117972280943e+00
2.158362702318903104e+01,2.309666566927784714e+00
4.705536184733063720e+01,1.939575077097101641e+01
3.126124379736208159e+00,1.660360040332862397e+01
2.719955359227104097e+01,4.516811689178242517e+01
1.869459527531525822e+01,3.618395935520031514e+01
9.320089708151492403e+00,2.991560635745958407e+01
2.245112103345967469e+01,1.249783603493602158e+01
1.999176611354457833e+01,1.033176603319205356e+01
3.271818188572009900e-01,5.472368432782584335e+00
2.724588473051739612e+01,1.735239457416649600e+01
2.983592307480829575e+01,3.991761312997154221e+01
1.956706327319324146e-02,1.364204560510641784e+01
6.520345355179959057e+00,2.488734701789197956e+01
3.491520102144517068e+01,2.305500993821982192e+01
2.919925850413454782e+01,3.433283429213504601e+00
3.724738042057641962e+01,4.611821016356136482e+01
4.805265427767777453e+01,4.400693744166922272e+00
1.553360798550632893e+01,7.907585803150911197e+00
3.281094682947723129e+01,1.624842204088049868e+01
2.830503969997938540e+01,3.538800235079786916e+01
2.721805937186524460e+01,7.691829146632675140e+00
